game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
633177,2021-07-25,6,10,16,113,Cincinnati Reds,138,St. Louis Cardinals,27000,27019,Dylan Carlson,666185,carlsdy01,Paul Goldschmidt,502671,goldspa01,Nolan Arenado,571448,arenano01,Tyler O'Neill,641933,oneilty01,Paul DeJong,657557,dejonpa01,Tommy Edman,669242,edmanto01,Harrison Bader,664056,baderha01,Andrew Knizner,668800,kniznan01,Johan Oviedo,670912,oviedjo01,Jonathan India,663697,indiajo01,Jesse Winker,608385,winkeje01,Tyler Stephenson,663886,stephty01,Joey Votto,458015,vottojo01,Tyler Naquin,571980,naquity01,Aristides Aquino,606157,aquinar01,Kyle Farmer,571657,farmeky01,Mike Freeman,502273,freemmi01,Sonny Gray,543243,grayso01,Sonny Gray,543243,grayso01,Johan Oviedo,670912,oviedjo01,Brad Brach,542960,brachbr01,Luis Castillo,622491,castilu02,Sean Doolittle,448281,doolise01,Heath Hembree,592390,hembrhe01,Tyler Mahle,641816,mahlety01,Wade Miley,489119,mileywa01,Edgar García,658305,garcied01,Jeff Hoffman,656546,hoffmje02,Josh Osich,592612,osichjo01,Tony Santillan,663574,santito01,Ryan Hendrix,641682,hendrry01,John Gant,607231,gantjo01,Luis García,472610,garcilu03,Kwang Hyun Kim,547942,kimkw01,Wade LeBlanc,453281,leblawa01,T.J. McFarland,519008,mcfartj01,Adam Wainwright,425794,wainwad01,Jake Woodford,663765,woodfja01,Ryan Helsley,664854,helslry01,Andrew Miller,453192,millean01,Justin Miller,502522,milleju02,Génesis Cabrera,650893,cabrege01,Giovanny Gallegos,606149,gallegi01,Alex Reyes,621052,reyesal02,Edgar García,658305,garcied01,Jeff Hoffman,656546,hoffmje02,Josh Osich,592612,osichjo01,Tony Santillan,663574,santito01,Ryan Hendrix,641682,hendrry01,Ryan Helsley,664854,helslry01,Andrew Miller,453192,millean01,Justin Miller,502522,milleju02,Génesis Cabrera,650893,cabrege01,Giovanny Gallegos,606149,gallegi01,Alex Reyes,621052,reyesal02,10.0
