game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID
746453,2024-07-10,5,4,9,116,Detroit Tigers,114,Cleveland Guardians,26999,27014,Steven Kwan,680757,kwanst01,Angel Martínez,682657,martian02,José Ramírez,608070,ramirjo01,Josh Naylor,647304,naylojo01,David Fry,681807,fryda01,Andrés Giménez,665926,gimenan01,Daniel Schneemann,682177,schneda04,Brayan Rocchio,677587,rocchbr01,Bo Naylor,666310,naylobo01,Wenceel Pérez,672761,perezwe01,Colt Keith,690993,keithco01,Matt Vierling,663837,vierlma01,Riley Greene,682985,greenri03,Gio Urshela,570482,urshegi01,Zach McKinstry,656716,mckinza01,Justyn-Henry Malloy,669234,malloju02,Akil Baddoo,668731,baddoak01,Jake Rogers,668670,rogerja03,Reese Olson,681857,olsonre01,Tanner Bibee,676440,bibeeta01,Beau Brieske,689225,briesbe01,Andrew Chafin,605177,chafian01,Jack Flaherty,656427,flaheja01,Kenta Maeda,628317,maedake01,Shelby Miller,571946,millesh01,Keider Montero,672456,monteke01,Tarik Skubal,669373,skubata01,Will Vest,676684,vestwi01,Joey Wentz,666214,wentzjo01,Tyler Holton,663947,holtoty01,Alex Faedo,656412,faedoal01,Jason Foley,671345,foleyja01,Pedro Avila,658648,avilape01,Scott Barlow,605130,barlosc01,Carlos Carrasco,471911,carraca01,Emmanuel Clase,661403,claseem01,Hunter Gaddis,683769,gaddihu01,Tim Herrin,682120,herriti01,Spencer Howard,675921,howarsp01,Ben Lively,594902,livelbe01,Nick Sandlin,680704,sandlni01,Cade Smith,671922,smithca06,Gavin Williams,668909,williga01,Sam Hentges,656529,hentgsa01,Tyler Holton,663947,holtoty01,Alex Faedo,656412,faedoal01,Jason Foley,671345,foleyja01,Sam Hentges,656529,hentgsa01
