game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
718170,2023-05-15,6,3,9,137,San Francisco Giants,143,Philadelphia Phillies,26997,26995,Bryson Stott,681082,stottbr01,Trea Turner,607208,turnetr01,Bryce Harper,547180,harpebr03,Nick Castellanos,592206,casteni01,Kyle Schwarber,656941,schwaky01,J.T. Realmuto,592663,realmjt01,Alec Bohm,664761,bohmal01,Brandon Marsh,669016,marshbr02,Edmundo Sosa,624641,sosaed01,Thairo Estrada,642731,estrath01,Wilmer Flores,527038,florewi01,Michael Conforto,624424,confomi01,J.D. Davis,605204,davisjd01,Mitch Haniger,571745,hanigmi01,Brandon Crawford,543063,crawfbr01,Casey Schmitt,669477,schmica01,Joey Bart,663698,bartjo01,Bryce Johnson,669369,johnsbr03,Alex Wood,622072,woodal02,Connor Brogdon,641401,brogdco01,Tristan Beck,663941,becktr01,John Brebbia,605154,brebbjo01,Alex Cobb,502171,cobbal01,Anthony DeSclafani,543101,desclan01,Sean Manaea,640455,manaese01,Tyler Rogers,643511,rogerty01,Ross Stripling,548389,stripro01,Logan Webb,657277,webblo01,Jakob Junis,596001,junisja01,Scott Alexander,518397,alexasc02,Taylor Rogers,573124,rogerta01,Camilo Doval,666808,dovalca01,Seranthony Domínguez,622554,dominse01,Craig Kimbrel,518886,kimbrcr01,Nick Nelson,656793,nelsoni01,Aaron Nola,605400,nolaaa01,Gregory Soto,642397,sotogr01,Matt Strahm,621381,strahma01,Ranger Suárez,624133,suarera01,Andrew Vasquez,607755,vasquan02,Taijuan Walker,592836,walketa01,Zack Wheeler,554430,wheelza01,Bailey Falter,663559,falteba01,Andrew Bellatti,571479,bellaan01,Jeff Hoffman,656546,hoffmje02,Jakob Junis,596001,junisja01,Scott Alexander,518397,alexasc02,Taylor Rogers,573124,rogerta01,Camilo Doval,666808,dovalca01,Bailey Falter,663559,falteba01,Andrew Bellatti,571479,bellaan01,Jeff Hoffman,656546,hoffmje02,9.0
