game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Home_P_11_Name,Home_P_11_ID,Home_P_11_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,over_under_runline
707031,2022-03-21,10,8,18,110,Baltimore Orioles,142,Minnesota Twins,27008,27005,Austin Martin,668885,martiau01,Jose Miranda,669304,miranjo01,Ryan Jeffers,680777,jeffery01,Brent Rooker,667670,rookebr01,Jake Cave,595909,caveja01,José Godoy,608422,godoyjo01,Kyle Garlick,664247,garliky01,Curtis Terry,663799,terrycu01,Cedric Mullins,656775,mullice01,Trey Mancini,641820,mancitr01,Ryan Mountcastle,663624,mountry01,Austin Hays,669720,haysau01,Rougned Odor,596059,odorro01,Jorge Mateo,622761,mateojo01,DJ Stewart,621466,stewadj01,Robinson Chirinos,455139,chiriro01,Tyler Wells,669330,wellsty01,Chi Chi González,592346,gonzach01,Grayson Rodriguez,680570,rodrigr01,Morgan McSweeney,669682,unknown,Keegan Akin,669211,akinke01,Buddy Baumann,571473,baumabu01,Nick Vespi,663989,vespini01,Cole Sulser,642121,sulseco01,Clayton McGinness,687871,unknown,Joey Krehbiel,607216,krehbjo01,Diogenes Almengo,658742,unknown,Bryan Baker,641329,bakerbr01,Ryan Mason,663390,unknown,Caleb Thielbar,573204,thielca01,Ralph Garza Jr.,621248,garzara01,Trevor Megill,656730,megiltr01,Ian Hamilton,641656,hamilia01,Chris Vallimont,681808,vallich01,Drew Strotman,675977,unknown,Brandon Lawson,669946,unknown,unknown
