game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,over_under_runline
633546,2021-06-23,12,13,25,143,Philadelphia Phillies,120,Washington Nationals,26995,27017,Kyle Schwarber,656941,schwaky01,Trea Turner,607208,turnetr01,Juan Soto,665742,sotoju01,Josh Bell,605137,belljo02,Josh Harrison,543281,harrijo05,Alex Avila,488671,avilaal01,Starlin Castro,516770,castrst01,Victor Robles,645302,roblevi01,Erick Fedde,607200,feddeer01,Odúbel Herrera,546318,herreod01,Rhys Hoskins,656555,hoskirh01,Bryce Harper,547180,harpebr03,J.T. Realmuto,592663,realmjt01,Brad Miller,543543,millebr02,Alec Bohm,664761,bohmal01,Travis Jankowski,608671,jankotr01,Ronald Torreyes,591720,torrero01,Vince Velasquez,592826,velasvi01,Vince Velasquez,592826,velasvi01,Erick Fedde,607200,feddeer01,Connor Brogdon,641401,brogdco01,Zach Eflin,621107,eflinza01,Bailey Falter,663559,falteba01,Spencer Howard,675921,howarsp01,Matt Moore,519043,moorema02,Aaron Nola,605400,nolaaa01,Ranger Suárez,624133,suarera01,Zack Wheeler,554430,wheelza01,Archie Bradley,605151,bradlar01,Sam Coonrod,656322,coonrsa01,David Hale,571735,haleda02,José Alvarado,621237,alvarjo03,Héctor Neris,593576,nerishe01,Patrick Corbin,571578,corbipa01,Brad Hand,543272,handbr01,Jon Lester,452657,lestejo01,Jefry Rodriguez,622446,rodrije01,Joe Ross,605452,rossjo01,Max Scherzer,453286,scherma01,Kyle McGowin,641851,mcgowky01,Wander Suero,593833,suerowa01,Sam Clay,621348,claysa01,Justin Miller,502522,milleju02,Austin Voth,608723,vothau01,Tanner Rainey,663432,raineta01,Paolo Espino,502179,espinpa01,Archie Bradley,605151,bradlar01,Sam Coonrod,656322,coonrsa01,David Hale,571735,haleda02,José Alvarado,621237,alvarjo03,Héctor Neris,593576,nerishe01,Kyle McGowin,641851,mcgowky01,Wander Suero,593833,suerowa01,Sam Clay,621348,claysa01,Justin Miller,502522,milleju02,Austin Voth,608723,vothau01,Tanner Rainey,663432,raineta01,Paolo Espino,502179,espinpa01,9.0
