game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,over_under_runline
634675,2021-07-13,2,5,7,160,National League All-Stars,159,American League All-Stars,unknown,unknown,Shohei Ohtani,660271,ohtansh01,Vladimir Guerrero Jr.,665489,guerrvl02,Xander Bogaerts,593428,bogaexa01,Aaron Judge,592450,judgeaa01,Rafael Devers,646240,deverra01,Marcus Semien,543760,semiema01,Salvador Perez,521692,perezsa02,Teoscar Hernández,606192,hernate01,Cedric Mullins,656775,mullice01,Fernando Tatis Jr.,665487,tatisfe02,Max Muncy,571970,muncyma01,Nolan Arenado,571448,arenano01,Freddie Freeman,518692,freemfr01,Nick Castellanos,592206,casteni01,Jesse Winker,608385,winkeje01,J.T. Realmuto,592663,realmjt01,Bryan Reynolds,668804,reynobr01,Adam Frazier,624428,fraziad01,Max Scherzer,453286,scherma01,Shohei Ohtani,660271,ohtansh01,Walker Buehler,621111,buehlwa01,Josh Hader,623352,haderjo01,Corbin Burnes,669203,burneco01,Germán Márquez,608566,marquge01,Trevor Rogers,669432,rogertr01,Taijuan Walker,592836,walketa01,Freddy Peralta,642547,peralfr01,Mark Melancon,453343,melanma01,Alex Reyes,621052,reyesal02,Craig Kimbrel,518886,kimbrcr01,Zack Wheeler,554430,wheelza01,Aroldis Chapman,547973,chapmar01,Carlos Rodón,607074,rodonca01,Taylor Rogers,573124,rogerta01,Lance Lynn,458681,lynnla01,Kyle Gibson,502043,gibsoky01,Nathan Eovaldi,543135,eovalna01,Gregory Soto,642397,sotogr01,Chris Bassitt,605135,bassich01,Andrew Kittredge,552640,kittran01,Matt Barnes,598264,barnema01,Liam Hendriks,521230,hendrli01,Corbin Burnes,669203,burneco01,Germán Márquez,608566,marquge01,Trevor Rogers,669432,rogertr01,Taijuan Walker,592836,walketa01,Freddy Peralta,642547,peralfr01,Mark Melancon,453343,melanma01,Alex Reyes,621052,reyesal02,Craig Kimbrel,518886,kimbrcr01,Zack Wheeler,554430,wheelza01,Lance Lynn,458681,lynnla01,Kyle Gibson,502043,gibsoky01,Nathan Eovaldi,543135,eovalna01,Gregory Soto,642397,sotogr01,Chris Bassitt,605135,bassich01,Andrew Kittredge,552640,kittran01,Matt Barnes,598264,barnema01,Liam Hendriks,521230,hendrli01,unknown
