game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
719364,2023-02-26,4,11,15,158,Milwaukee Brewers,133,Oakland Athletics,27012,27016,Esteury Ruiz,665923,ruizes01,Aledmys Díaz,649557,diazal02,Shea Langeliers,669127,langesh01,Jesús Aguilar,542583,aguilje01,Conner Capel,668843,capelco01,Brent Rooker,667670,rookebr01,Jordan Diaz,672478,diazjo03,Zack Gelof,680869,gelofza01,Luis Urías,649966,uriaslu01,Brian Anderson,605119,anderbr06,Victor Caratini,605170,caratvi01,Luke Voit,572228,voitlu01,Rowdy Tellez,642133,tellero01,Tyler Naquin,571980,naquity01,Abraham Toro,647351,toroab01,Skye Bolt,621450,boltsk01,Janson Junk,676083,junkja01,Kyle Muller,666205,mulleky01,Moises Gomez,656001,unknown,Javy Guerra,642770,guerrja02,Gus Varland,681402,varlagu01,J.C. Mejía,650496,mejiaje02,Thyago Vieira,600986,vieirth01,Victor Castaneda,674810,unknown,Luis Contreras,664351,unknown,James Meeker,703231,unknown,Clayton Andrews,677076,andrecl02,Adam Oller,670124,ollerad01,Domingo Acevedo,642758,acevedo01,Dany Jiménez,666204,jimenda01,Drew Steckenrider,608716,steckdr01,Jorge Juan,678478,unknown,Trey Supak,657022,unknown,unknown
