game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
633721,2021-06-12,2,15,17,116,Detroit Tigers,145,Chicago White Sox,26999,27018,Tim Anderson,641313,anderti01,Brian Goodwin,571718,goodwbr01,Yasmani Grandal,518735,grandya01,José Abreu,547989,abreujo02,Yermín Mercedes,606213,merceye01,Adam Eaton,594809,eatonad02,Jake Lamb,571875,lambja01,Leury García,544725,garcile02,Robbie Grossman,543257,grossro01,Harold Castro,605612,castrha01,Jonathan Schoop,570731,schoojo01,Eric Haase,606992,haaseer01,Nomar Mazara,608577,mazarno01,Isaac Paredes,670623,paredis01,Akil Baddoo,668731,baddoak01,Daz Cameron,663662,camerda01,José Ureña,570632,urenajo01,Dylan Cease,656302,ceasedy01,Daniel Norris,596057,norrida01,Beau Burrows,663366,burrobe01,Alex Lange,656638,langeal01,Jason Foley,671345,foleyja01,Jake Rogers,668670,rogerja03,Harold Castro,605612,castrha01,Ryan Burr,621114,burrry01,Matt Foster,641582,fostema01,9.0
