game_date,gamepk,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-03-05,641583,3,3,Andrew Susac,572180,susacan01,Canaan Smith-Njigba,675986,smithca05,Rodolfo Castro,666801,castrro01,Anthony Alford,546990,alforan01,Travis Swaggerty,680552,swaggtr01,Mason Martin,676733,Cal Mitchell,668751,mitchca01,Hunter Owen,670462,owenhu01,Ji Hwan Bae,678225,baeji01,Darick Hall,669742,hallda02,Travis Jankowski,608671,jankotr01,Luis García,677593,Matt Vierling,663837,vierlma01,Nick Maton,665155,matonni01,Mickey Moniak,666160,moniami01,Christian Bethancourt,542194,bethach01,Bryson Stott,681082,stottbr01,Logan O'Hoppe,681351,ohopplo01,Kuhl,641771,kuhlch01,Crowe,640444,crowewi01,Cederlind,664977,cederbl01,"Santana, Ed",650828,santaed01,Poppen,664092,poppese01,"De Los Santos, Y",660787,delosye01,Anderson,502624,anderch01,Howard,675921,howarsp01,"Bradley, A",605151,bradlar01,Neris,593576,nerishe01,Alvarado,621237,alvarjo03,Brogdon,641401,brogdco01,Coonrod,656322,coonrsa01,"Romero, J",668941,romerjo01
