game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-03-13,641579,3,9,12,Christin Stewart,621514,stewach02,Kody Clemens,665019,clemeko01,Riley Greene,682985,greenri03,Parker Meadows,678009,meadopa01,Greg Garcia,594824,garcigr01,Spencer Torkelson,679529,torkesp01,Jake Rogers,668670,rogerja03,Ryan Kreidler,668952,kreidry01,Eric Haase,606992,haaseer01,Rodolfo Durán,660710,Edgar Cabral,641431,Luis García,677593,Matt Vierling,663837,vierlma01,Luke Williams,663897,willilu01,Bryson Stott,681082,stottbr01,Ronald Torreyes,591720,torrero01,Logan O'Hoppe,681351,ohopplo01,Johan Rojas,679032,rojasjo03,Mize,663554,mizeca01,Ross Jr.,543726,rossro01,"Farmer, B",571656,farmebu01,"Jiménez, J",641729,jimenjo02,Lange,656638,langeal01,Krol,571871,krolia01,Hutchison,571800,hutchdr01,Eflin,621107,eflinza01,Watson,453265,watsoto01,Rondón,444468,rondohe01,Mitchell,571951,mitchbr01,"Garcia, J",670062,"Ynoa, M",573589,ynoami01,Rosso,665759,rossora01
