game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
716826,2023-08-27,6,1,7,145,Chicago White Sox,133,Oakland Athletics,27018,27016,Ryan Noda,676116,nodary01,Zack Gelof,680869,gelofza01,Seth Brown,664913,brownse01,Brent Rooker,667670,rookebr01,Tony Kemp,643393,kempto01,Aledmys Díaz,649557,diazal02,Carlos Pérez,542208,perezca02,Jordan Diaz,672478,diazjo03,Esteury Ruiz,665923,ruizes01,Tim Anderson,641313,anderti01,Andrew Benintendi,643217,beninan01,Eloy Jiménez,650391,jimenel02,Andrew Vaughn,683734,vaughan01,Yoán Moncada,660162,moncayo01,Gavin Sheets,657757,sheetga01,Yasmani Grandal,518735,grandya01,Lenyn Sosa,672820,sosale01,Oscar Colás,693049,colasos01,Mike Clevinger,605182,clevimi01,Paul Blackburn,621112,blackpa01,Aaron Bummer,607481,bummeaa01,Dylan Cease,656302,ceasedy01,Michael Kopech,656629,kopecmi01,Jimmy Lambert,669424,lambeji01,Edgar Navarro,679346,navared01,Sammy Peralta,671111,peralsa01,Gregory Santos,666619,santogr01,Jesse Scholtens,669947,scholje01,Bryan Shaw,543766,shawbr01,Lane Ramsey,682010,ramsela02,Tanner Banks,621383,banksta01,Lucas Erceg,668674,erceglu01,Dany Jiménez,666204,jimenda01,Adrián Martínez,661309,martiad01,Trevor May,543507,maytr01,Kyle Muller,666205,mulleky01,Zach Neal,594943,nealza01,Sean Newcomb,656794,newcose01,JP Sears,676664,searsjp01,Kirby Snead,669912,sneadki01,Spencer Patton,607359,pattosp01,Francisco Pérez,660906,perezfr01,Lane Ramsey,682010,ramsela02,Tanner Banks,621383,banksta01,Spencer Patton,607359,pattosp01,Francisco Pérez,660906,perezfr01,8.5
