game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Away_P_10_Name,Away_P_10_ID,Away_P_10_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-09-03,632645,2,3,5,Will Smith,669257,smithwi05,Chris Taylor,621035,tayloch03,Austin Barnes,605131,barneau01,Corey Seager,608369,seageco01,AJ Pollock,572041,polloaj01,Evan Phillips,623465,phillev01,Mookie Betts,605141,bettsmo01,Trea Turner,607208,turnetr01,Justin Turner,457759,turneju01,Thairo Estrada,642731,estrath01,Darin Ruf,573131,rufda01,Jarlín García,606424,garcija04,Kris Bryant,592178,bryankr01,Brandon Crawford,543063,crawfbr01,Alex Dickerson,543105,dickeal01,Buster Posey,457763,poseybu01,Mike Yastrzemski,573262,yastrmi01,Brandon Belt,474832,beltbr01,Knebel,608349,knebeco01,Bickford,641360,bickfph01,Vesia,681911,vesiaal01,Graterol,660813,gratebr01,"Greene, S",572888,greensh02,Bruihl,677865,bruihju01,Treinen,595014,treinbl01,"Kelly, J",523260,kellyjo05,Jansen,445276,janseke01,"Vasquez, A",607755,vasquan02,DeSclafani,543101,desclan01,Watson,453265,watsoto01,"Rogers, Ty",643511,rogerty01,McGee,459429,mcgeeja01,Leone,608678,leonedo01,"García, J",606424,garcija04
