game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
661515,2022-06-08,13,2,15,144,Atlanta Braves,133,Oakland Athletics,27009,27016,Tony Kemp,643393,kempto01,Elvis Andrus,462101,andruel01,Ramón Laureano,657656,laurera01,Stephen Vogt,519390,vogtst01,Chad Pinder,640461,pindech01,Seth Brown,664913,brownse01,Sean Murphy,669221,murphse01,Matt Davidson,571602,davidma02,Luis Barrera,642456,barrelu01,Ronald Acuña Jr.,660670,acunaro01,Dansby Swanson,621020,swansda01,Austin Riley,663586,rileyau01,Matt Olson,621566,olsonma02,Ozzie Albies,645277,albieoz01,William Contreras,661388,contrwi02,Marcell Ozuna,542303,ozunama01,Adam Duvall,594807,duvalad01,Michael Harris II,671739,harrimi04,Ian Anderson,666120,anderia01,Jared Koenig,657649,koenija01,Max Fried,608331,friedma01,Kenley Jansen,445276,janseke01,Dylan Lee,669276,leedy01,A.J. Minter,621345,minteaj01,Charlie Morton,450203,mortoch02,Darren O'Day,503285,odayda01,Jackson Stephens,623451,stephja01,Spencer Strider,675911,stridsp01,Jacob Webb,657097,webbja01,Kyle Wright,657140,wrighky01,Jesse Chavez,445926,chaveje01,Will Smith,519293,smithwi04,Jesus Cruz,672911,cruzje01,Paul Blackburn,621112,blackpa01,Cole Irvin,608344,irvinco01,Zach Jackson,667427,jacksza02,Dany Jiménez,666204,jimenda01,James Kaprielian,621076,kaprija01,Sam Moll,594580,mollsa01,Frankie Montas,593423,montafr02,A.J. Puk,640462,pukaj01,Lou Trivino,642152,trivilo01,Domingo Acevedo,642758,acevedo01,Austin Pruitt,643493,pruitau01,Sam Selman,572125,selmasa01,Christian Bethancourt,542194,bethach01,Jesse Chavez,445926,chaveje01,Will Smith,519293,smithwi04,Jesus Cruz,672911,cruzje01,Domingo Acevedo,642758,acevedo01,Austin Pruitt,643493,pruitau01,Sam Selman,572125,selmasa01,Christian Bethancourt,542194,bethach01,9.5
