game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
716602,2023-09-13,3,2,5,136,Seattle Mariners,108,Los Angeles Angels,27011,26998,Nolan Schanuel,694384,schanno01,Zach Neto,687263,netoza01,Brandon Drury,592273,drurybr01,Logan O'Hoppe,681351,ohopplo01,Eduardo Escobar,500871,escobed01,Matt Thaiss,642136,thaisma01,Jordyn Adams,677941,adamsjo03,Brett Phillips,621433,phillbr02,Kyren Paris,677347,parisky01,J.P. Crawford,641487,crawfjp01,Julio Rodríguez,677594,rodriju01,Cal Raleigh,663728,raleica01,Teoscar Hernández,606192,hernate01,Mike Ford,645801,fordmi01,Eugenio Suárez,553993,suareeu01,Dominic Canzone,686527,canzodo01,Ty France,664034,francty01,Josh Rojas,668942,rojasjo01,Luis Castillo,622491,castilu02,Andrew Wantz,681806,wantzan01,Eduard Bazardo,660825,bazared01,Isaiah Campbell,663462,campbis01,Logan Gilbert,669302,gilbelo01,George Kirby,669923,kirbyge01,Dominic Leone,608678,leonedo01,Bryce Miller,682243,millebr04,Tayler Saucedo,642048,sauceta01,Gabe Speier,642100,speiega01,Trent Thornton,663423,thorntr01,Bryan Woo,693433,woobr01,Justin Topa,623437,topaju01,Matt Brash,666374,brashma01,Andrés Muñoz,662253,munozan01,Tyler Anderson,542881,anderty01,Griffin Canning,656288,cannigr01,Reid Detmers,672282,detmere01,Jhonathan Diaz,646242,diazjh01,Carlos Estévez,608032,estevca01,Shohei Ohtani,660271,ohtansh01,Kenny Rosenberg,670046,rosenke01,Patrick Sandoval,663776,sandopa02,José Marte,665896,martejo01,José Suarez,660761,suarejo01,Jimmy Herget,623474,hergeji01,Ben Joyce,690829,joycebe01,José Soriano,667755,soriajo02,Aaron Loup,571901,loupaa01,Justin Topa,623437,topaju01,Matt Brash,666374,brashma01,Andrés Muñoz,662253,munozan01,José Marte,665896,martejo01,José Suarez,660761,suarejo01,Jimmy Herget,623474,hergeji01,Ben Joyce,690829,joycebe01,José Soriano,667755,soriajo02,Aaron Loup,571901,loupaa01,7.5
