game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
745634,2024-07-24,1,8,9,133,Oakland Athletics,117,Houston Astros,27016,27023,Jose Altuve,514888,altuvjo01,Alex Bregman,608324,bregmal01,Yordan Alvarez,670541,alvaryo01,Yainer Diaz,673237,diazya02,Jeremy Peña,665161,penaje02,Jake Meyers,676694,meyerja02,Mauricio Dubón,643289,dubonma01,Jon Singleton,572138,singljo02,Chas McCormick,676801,mccorch01,Lawrence Butler,671732,butlela01,Miguel Andujar,609280,andujmi01,JJ Bleday,668709,bledajj01,Brent Rooker,667670,rookebr01,Abraham Toro,647351,toroab01,Seth Brown,664913,brownse01,Zack Gelof,680869,gelofza01,Kyle McCann,668832,mccanky01,Max Schuemann,680474,schuema01,JP Sears,676664,searsjp01,Hunter Brown,686613,brownhu01,Austin Adams,613534,adamsau02,Scott Alexander,518397,alexasc02,Osvaldo Bido,674370,bidoos01,Lucas Erceg,668674,erceglu01,Joey Estes,683155,estesjo01,Tyler Ferguson,621053,ferguty01,Hogan Harris,663687,harriho03,T.J. McFarland,519008,mcfartj01,Michel Otañez,671305,otanemi01,Mitch Spence,687765,spencmi01,Kyle Muller,666205,mulleky01,Spencer Arrighetti,681293,arrigsp01,Ronel Blanco,669854,blancro01,Jake Bloss,814005,blossja01,Shawn Dubin,681869,dubinsh01,Josh Hader,623352,haderjo01,Seth Martinez,661527,martise01,Rafael Montero,606160,montera01,Ryan Pressly,519151,pressry01,Framber Valdez,664285,valdefr01,Bryan Abreu,650556,abreubr01,Tayler Scott,605463,scottta02,Bryan King,687911,kingbr02,Kyle Muller,666205,mulleky01,Bryan Abreu,650556,abreubr01,Tayler Scott,605463,scottta02,Bryan King,687911,kingbr02,8.5
