game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
634590,2021-04-06,6,5,11,111,Boston Red Sox,139,Tampa Bay Rays,27021,27003,Yandy Díaz,650490,diazya01,Randy Arozarena,668227,arozara01,Mike Brosseau,670712,brossmi01,Manuel Margot,622534,margoma01,Brandon Lowe,664040,lowebr01,Willy Adames,642715,adamewi01,Francisco Mejía,642336,mejiafr01,Kevin Padlo,656821,padloke01,Mike Zunino,572287,zuninmi01,Christian Arroyo,624414,arroych01,Alex Verdugo,657077,verdual01,J.D. Martinez,502110,martijd02,Xander Bogaerts,593428,bogaexa01,Rafael Devers,646240,deverra01,Christian Vázquez,543877,vazquch01,Marwin Gonzalez,503556,gonzama01,Hunter Renfroe,592669,renfrhu01,Franchy Cordero,614173,cordefr02,Martín Pérez,527048,perezma02,Tyler Glasnow,607192,glasnty01,Matt Andriese,542882,andrima01,Nathan Eovaldi,543135,eovalna01,Adam Ottavino,493603,ottavad01,Nick Pivetta,601713,pivetni01,Garrett Richards,572070,richaga01,Josh Taylor,657031,taylojo02,Garrett Whitlock,676477,whitlga01,Austin Brice,592169,briceau01,Hirokazu Sawamura,617228,sawamhi01,Darwinzon Hernández,650382,hernada02,Matt Barnes,598264,barnema01,Tanner Houck,656557,houckta01,Phillips Valdez,570488,valdeph01,Chris Archer,502042,archech01,Rich Hill,448179,hillri01,Chris Mazza,607391,mazzach01,Collin McHugh,543521,mchugco01,Michael Wacha,608379,wachami01,Ryan Yarbrough,642232,yarbrry01,Cody Reed,642003,reedco01,Pete Fairbanks,664126,fairbpe01,Diego Castillo,650895,castidi01,Andrew Kittredge,552640,kittran01,Jeffrey Springs,605488,sprinje01,Ryan Thompson,657044,thompry02,Austin Brice,592169,briceau01,Hirokazu Sawamura,617228,sawamhi01,Darwinzon Hernández,650382,hernada02,Matt Barnes,598264,barnema01,Tanner Houck,656557,houckta01,Phillips Valdez,570488,valdeph01,Cody Reed,642003,reedco01,Pete Fairbanks,664126,fairbpe01,Diego Castillo,650895,castidi01,Andrew Kittredge,552640,kittran01,Jeffrey Springs,605488,sprinje01,Ryan Thompson,657044,thompry02,9.0
