game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID
747298,2024-07-16,0,0,0,159,American League All-Stars,160,National League All-Stars,unknown,unknown,Ketel Marte,606466,marteke01,Shohei Ohtani,660271,ohtansh01,Trea Turner,607208,turnetr01,Bryce Harper,547180,harpebr03,William Contreras,661388,contrwi02,Christian Yelich,592885,yelicch01,Alec Bohm,664761,bohmal01,Teoscar Hernández,606192,hernate01,Jurickson Profar,595777,profaju01,Steven Kwan,680757,kwanst01,Gunnar Henderson,683002,hendegu01,Juan Soto,665742,sotoju01,Aaron Judge,592450,judgeaa01,Yordan Alvarez,670541,alvaryo01,José Ramírez,608070,ramirjo01,Vladimir Guerrero Jr.,665489,guerrvl02,Adley Rutschman,668939,rutscad01,Marcus Semien,543760,semiema01,Corbin Burnes,669203,burneco01,Paul Skenes,694973,skenepa01,Tyler Anderson,542881,anderty01,Emmanuel Clase,661403,claseem01,Garrett Crochet,676979,crochga01,Clay Holmes,605280,holmecl01,Tanner Houck,656557,houckta01,Seth Lugo,607625,lugose01,Mason Miller,695243,millema03,Andrés Muñoz,662253,munozan01,Cole Ragans,666142,raganco01,Tarik Skubal,669373,skubata01,Kirby Yates,489446,yateski01,Max Fried,608331,friedma01,Hunter Greene,668881,greenhu01,Ryan Helsley,664854,helslry01,Jeff Hoffman,656546,hoffmje02,Shota Imanaga,684007,imanash01,Reynaldo López,625643,lopezre01,Cristopher Sánchez,650911,sanchcr01,Tanner Scott,656945,scottta01,Matt Strahm,621381,strahma01,Robert Suarez,663158,suarero01,Logan Webb,657277,webblo01
