gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID
719250,2023-03-06,10,7,17,Bryson Stott,681082,stottbr01,Alec Bohm,664761,bohmal01,Darick Hall,669742,hallda02,Edmundo Sosa,624641,sosaed01,Weston Wilson,642215,wilsowe01,Scott Kingery,664068,kingesc01,Jake Cave,595909,caveja01,Aramis Garcia,605244,garciar01,Símon Muzziotti,665922,muzzisi01,Jorge Mateo,622761,mateojo01,Adley Rutschman,668939,rutscad01,Anthony Santander,623993,santaan02,Ryan Mountcastle,663624,mountry01,Ramón Urías,602104,uriasra01,Adam Frazier,624428,fraziad01,Austin Hays,669720,haysau01,Kyle Stowers,669065,stoweky01,Ryan McKenna,663630,mckenry01,Cole Irvin,608344,irvinco01,Michael Plassmeyer,674681,plassmi01,Mychal Givens,571710,givenmy01,Austin Voth,608723,vothau01,Bryan Baker,641329,bakerbr01,Ryan Conroy,681795,unknown,Eduard Bazardo,660825,bazared01,McKinley Moore,686842,mooremc01,Louis Head,545343,headlo01,Luis F. Ortiz,656814,ortizlu02,Erich Uelmen,657272,uelmeer01,Yunior Marte,628708,marteyu01,Billy Sullivan,676907,unknown,Adam Leverett,687190,unknown,Andrew Baker,687900,unknown
