game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
662220,2022-08-02,3,2,5,135,San Diego Padres,115,Colorado Rockies,26996,27004,Jose Iglesias,578428,iglesjo01,Randal Grichuk,545341,grichra01,C.J. Cron,543068,croncj01,Brendan Rodgers,663898,rodgebr02,Ryan McMahon,641857,mcmahry01,Elias Díaz,553869,diazel01,Elehuris Montero,660707,monteel01,Garrett Hampson,641658,hampsga01,Sam Hilliard,656541,hillisa01,Jurickson Profar,595777,profaju01,Manny Machado,592518,machama01,Jake Cronenworth,630105,croneja01,Jorge Alfaro,595751,alfarjo01,Wil Myers,571976,myerswi01,Nomar Mazara,608577,mazarno01,Ha-Seong Kim,673490,kimha01,Trent Grisham,663757,grishtr01,Matthew Batten,676946,battema01,Reiss Knehr,663753,knehrre01,José Ureña,570632,urenajo01,Michel Baez,673258,baezmi01,Mike Clevinger,605182,clevimi01,Nabil Crismatt,622503,crismna01,Yu Darvish,506433,darviyu01,Luis García,472610,garcilu03,Tim Hill,657612,hillti01,Sean Manaea,640455,manaese01,Nick Martinez,607259,martini01,Joe Musgrove,605397,musgrjo01,Blake Snell,605483,snellbl01,Steven Wilson,621051,wilsost02,Tayler Scott,605463,scottta02,Adrian Morejon,670970,morejad01,Josh Hader,623352,haderjo01,Daniel Bard,453268,bardda01,Jake Bird,656234,birdja01,Carlos Estévez,608032,estevca01,Kyle Freeland,607536,freelky01,Chad Kuhl,641771,kuhlch01,Germán Márquez,608566,marquge01,Antonio Senzatela,622608,senzaan01,Robert Stephenson,596112,stephro01,Austin Gomber,596295,gombeau01,Lucas Gilbreath,656458,gilbrlu01,Alex Colomé,517008,colomal01,Steven Wilson,621051,wilsost02,Tayler Scott,605463,scottta02,Adrian Morejon,670970,morejad01,Josh Hader,623352,haderjo01,Austin Gomber,596295,gombeau01,Lucas Gilbreath,656458,gilbrlu01,Alex Colomé,517008,colomal01,
