gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID
747882,2024-03-20,3,1,4,Mike Tauchman,643565,tauchmi01,Nico Hoerner,663538,hoernni01,Cody Bellinger,641355,bellico01,Garrett Cooper,643265,coopega03,David Peralta,444482,peralda01,Miguel Amaya,665804,amayami01,Miles Mastrobuoni,670156,mastrmi01,Alexander Canario,672744,canaral01,David Bote,623520,boteda01,Ryan Noda,676116,nodary01,Zack Gelof,680869,gelofza01,Seth Brown,664913,brownse01,Brent Rooker,667670,rookebr01,J.D. Davis,605204,davisjd01,Shea Langeliers,669127,langesh01,Lawrence Butler,671732,butlela01,Esteury Ruiz,665923,ruizes01,Nick Allen,669397,allenni02,Paul Blackburn,621112,blackpa01,Mark Leiter Jr.,643410,leitema02,Sean Newcomb,656794,newcose01,Stevie Emanuels,669434,unknown,Grant Holman,680880,unknown,Adbert Alzolay,640470,alzolad01,Héctor Neris,593576,nerishe01,Julian Merryweather,657240,merryju01,Jose Cuas,621016,cuasjo01,Carl Edwards Jr.,605218,edwarca01,Richard Lovelady,663992,lovelri01,Keegan Thompson,624522,thompke02
