game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
663437,2022-08-30,4,7,11,108,Los Angeles Angels,147,New York Yankees,26998,27001,DJ LeMahieu,518934,lemahdj01,Andrew Benintendi,643217,beninan01,Aaron Judge,592450,judgeaa01,Giancarlo Stanton,519317,stantmi03,Anthony Rizzo,519203,rizzoan01,Josh Donaldson,518626,donaljo02,Oswaldo Cabrera,665828,cabreos01,Isiah Kiner-Falefa,643396,kineris01,Kyle Higashioka,543309,higasky01,David Fletcher,664058,fletcda02,Mike Trout,545361,troutmi01,Shohei Ohtani,660271,ohtansh01,Luis Rengifo,650859,rengilu01,Taylor Ward,621493,wardta01,Mike Ford,645801,fordmi01,Max Stassi,545358,stassma01,Magneuris Sierra,642423,sierrma01,Andrew Velazquez,623205,velazan01,Mike Mayers,594577,mayermi01,Jameson Taillon,592791,taillja01,Jaime Barria,642545,barrija01,Tucker Davidson,656353,davidtu01,Reid Detmers,672282,detmere01,Jimmy Herget,623474,hergeji01,Aaron Loup,571901,loupaa01,José Marte,665896,martejo01,José Quijada,650671,quijajo01,Patrick Sandoval,663776,sandopa02,José Suarez,660761,suarejo01,Ryan Tepera,572193,teperry01,Andrew Wantz,681806,wantzan01,Touki Toussaint,657053,toussto01,Anthony Banda,607455,bandaan01,Gerrit Cole,543037,colege01,Domingo Germán,593334,germado01,Clay Holmes,605280,holmecl01,Frankie Montas,593423,montafr02,Clarke Schmidt,657376,schmicl01,Greg Weissert,669711,weissgr01,Lucas Luetge,476595,luetglu01,Lou Trivino,642152,trivilo01,Ron Marinaccio,676760,marinro01,Jonathan Loáisiga,642528,loaisjo01,Wandy Peralta,593974,peralwa01,Touki Toussaint,657053,toussto01,Greg Weissert,669711,weissgr01,Lucas Luetge,476595,luetglu01,Lou Trivino,642152,trivilo01,Ron Marinaccio,676760,marinro01,Jonathan Loáisiga,642528,loaisjo01,Wandy Peralta,593974,peralwa01,9.0
