game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
718310,2023-05-04,3,7,10,145,Chicago White Sox,142,Minnesota Twins,27018,27005,Max Kepler,596146,keplema01,Carlos Correa,621043,correca01,Byron Buxton,621439,buxtoby01,Jorge Polanco,593871,polanjo01,Donovan Solano,456781,solando01,Jose Miranda,669304,miranjo01,Joey Gallo,608336,gallojo01,Christian Vázquez,543877,vazquch01,Michael A. Taylor,572191,taylomi02,Andrew Benintendi,643217,beninan01,Andrew Vaughn,683734,vaughan01,Eloy Jiménez,650391,jimenel02,Gavin Sheets,657757,sheetga01,Luis Robert Jr.,673357,roberlu01,Hanser Alberto,593643,alberha01,Elvis Andrus,462101,andruel01,Lenyn Sosa,672820,sosale01,Seby Zavala,664874,zavalse01,Lucas Giolito,608337,giolilu01,Pablo López,641154,lopezpa01,Dylan Cease,656302,ceasedy01,Mike Clevinger,605182,clevimi01,Michael Kopech,656629,kopecmi01,Lance Lynn,458681,lynnla01,Keynan Middleton,641871,middlke01,Gregory Santos,666619,santogr01,Reynaldo López,625643,lopezre01,Kendall Graveman,608665,graveke01,Jimmy Lambert,669424,lambeji01,Aaron Bummer,607481,bummeaa01,Alex Colomé,517008,colomal01,Sammy Peralta,671111,peralsa01,Sonny Gray,543243,grayso01,Griffin Jax,643377,jaxgr01,Bailey Ober,641927,oberba01,Joe Ryan,657746,ryanjo04,Louie Varland,686973,varlalo01,Josh Winder,680739,windejo01,Jhoan Duran,661395,duranjh01,Jorge López,605347,lopezjo02,Brock Stewart,592779,stewabr01,Emilio Pagán,641941,paganem01,Jovani Moran,663558,moranjo01,Reynaldo López,625643,lopezre01,Kendall Graveman,608665,graveke01,Jimmy Lambert,669424,lambeji01,Aaron Bummer,607481,bummeaa01,Alex Colomé,517008,colomal01,Sammy Peralta,671111,peralsa01,Jhoan Duran,661395,duranjh01,Jorge López,605347,lopezjo02,Brock Stewart,592779,stewabr01,Emilio Pagán,641941,paganem01,Jovani Moran,663558,moranjo01,7.5
