game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
717608,2023-06-26,2,1,3,108,Los Angeles Angels,145,Chicago White Sox,26998,27018,Andrew Benintendi,643217,beninan01,Tim Anderson,641313,anderti01,Luis Robert Jr.,673357,roberlu01,Eloy Jiménez,650391,jimenel02,Andrew Vaughn,683734,vaughan01,Jake Burger,669394,burgeja01,Clint Frazier,640449,frazicl01,Elvis Andrus,462101,andruel01,Seby Zavala,664874,zavalse01,Mickey Moniak,666160,moniami01,Mike Trout,545361,troutmi01,Shohei Ohtani,660271,ohtansh01,Brandon Drury,592273,drurybr01,Mike Moustakas,519058,moustmi01,Taylor Ward,621493,wardta01,Matt Thaiss,642136,thaisma01,Luis Rengifo,650859,rengilu01,David Fletcher,664058,fletcda02,Reid Detmers,672282,detmere01,Dylan Cease,656302,ceasedy01,Tyler Anderson,542881,anderty01,Sam Bachman,696147,bachmsa01,Jaime Barria,642545,barrija01,Griffin Canning,656288,cannigr01,Tucker Davidson,656353,davidtu01,Chris Devenski,606965,devench02,Aaron Loup,571901,loupaa01,Patrick Sandoval,663776,sandopa02,José Soriano,667755,soriajo02,Andrew Wantz,681806,wantzan01,Jacob Webb,657097,webbja01,Carlos Estévez,608032,estevca01,Tanner Banks,621383,banksta01,Lucas Giolito,608337,giolilu01,Kendall Graveman,608665,graveke01,Michael Kopech,656629,kopecmi01,Lance Lynn,458681,lynnla01,Keynan Middleton,641871,middlke01,Gregory Santos,666619,santogr01,Jesse Scholtens,669947,scholje01,Joe Kelly,523260,kellyjo05,Reynaldo López,625643,lopezre01,Aaron Bummer,607481,bummeaa01,Jacob Webb,657097,webbja01,Carlos Estévez,608032,estevca01,Joe Kelly,523260,kellyjo05,Reynaldo López,625643,lopezre01,Aaron Bummer,607481,bummeaa01,8.5
