game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2023-04-29,718385,7,8,15,Josh Naylor,647304,naylojo01,Mike Zunino,572287,zuninmi01,Will Brennan,686823,brennwi02,Amed Rosario,642708,rosaram01,Andrés Giménez,665926,gimenan01,Gabriel Arias,672356,ariasga01,José Ramírez,608070,ramirjo01,Steven Kwan,680757,kwanst01,Myles Straw,664702,strawmy01,Connor Wong,657136,wongco01,Alex Verdugo,657077,verdual01,Christian Arroyo,624414,arroych01,Rafael Devers,646240,deverra01,Jarren Duran,680776,duranja01,Raimel Tapia,606132,tapiara01,Enmanuel Valdez,665839,valdeen01,Masataka Yoshida,807799,yoshima02,Justin Turner,457759,turneju01,Plesac,668676,plesaza01,Curry,675540,curryxz01,"De Los Santos, E",660853,delosen01,Karinchak,675916,karinja01,Morgan,669212,morgael01,"Clase, E",661403,claseem01,Bello,678394,bellobr01,Bleier,542947,bleieri01,Brasier,518489,brasiry01,Schreiber,670167,schrejo01,Winckowski,670174,winckjo01,Jansen,445276,janseke01,Bernardino,657514,bernabr01
