game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
662770,2022-10-01,3,2,5,116,Detroit Tigers,142,Minnesota Twins,26999,27005,Luis Arraez,650333,arraelu01,Carlos Correa,621043,correca01,Nick Gordon,624503,gordoni01,Jose Miranda,669304,miranjo01,Gio Urshela,570482,urshegi01,Jake Cave,595909,caveja01,Gary Sánchez,596142,sanchga02,Matt Wallner,670242,wallnma01,Mark Contreras,676628,contrma01,Akil Baddoo,668731,baddoak01,Riley Greene,682985,greenri03,Javier Báez,595879,baezja01,Eric Haase,606992,haaseer01,Harold Castro,605612,castrha01,Spencer Torkelson,679529,torkesp01,Brendon Davis,663478,davisbr04,Victor Reyes,622682,reyesvi01,Ryan Kreidler,668952,kreidry01,Drew Hutchison,571800,hutchdr01,Dylan Bundy,605164,bundydy01,Tyler Alexander,641302,alexaty01,Angel De Jesus,669804,dejesan01,Miguel Díaz,622766,diazmi02,Jason Foley,671345,foleyja01,Garrett Hill,682051,hillga02,Eduardo Rodriguez,593958,rodried05,Will Vest,676684,vestwi01,Joey Wentz,666214,wentzjo01,José Cisnero,542585,cisnejo01,Daniel Norris,596057,norrida01,Alex Lange,656638,langeal01,Gregory Soto,642397,sotogr01,Andrew Chafin,605177,chafian01,Jhoan Duran,661395,duranjh01,Michael Fulmer,605242,fulmemi01,Griffin Jax,643377,jaxgr01,Jorge López,605347,lopezjo02,Trevor Megill,656730,megiltr01,Jovani Moran,663558,moranjo01,Bailey Ober,641927,oberba01,Emilio Pagán,641941,paganem01,Joe Ryan,657746,ryanjo04,Caleb Thielbar,573204,thielca01,Louie Varland,686973,varlalo01,Josh Winder,680739,windejo01,Ronny Henriquez,678692,henriro01,José Cisnero,542585,cisnejo01,Daniel Norris,596057,norrida01,Alex Lange,656638,langeal01,Gregory Soto,642397,sotogr01,Andrew Chafin,605177,chafian01,Ronny Henriquez,678692,henriro01,8.0
