gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID
634519,2021-04-16,4,1,5,Austin Slater,596103,slateau01,Donovan Solano,456781,solando01,Mike Yastrzemski,573262,yastrmi01,Evan Longoria,446334,longoev01,Wilmer Flores,527038,florewi01,Darin Ruf,573131,rufda01,Buster Posey,457763,poseybu01,Brandon Crawford,543063,crawfbr01,Anthony DeSclafani,543101,desclan01,Corey Dickerson,572816,dickeco01,Starling Marte,516782,martest01,Garrett Cooper,643265,coopega03,Adam Duvall,594807,duvalad01,Brian Anderson,605119,anderbr06,Jazz Chisholm Jr.,665862,chishja01,Miguel Rojas,500743,rojasmi02,Jorge Alfaro,595751,alfarjo01,Daniel Castano,641447,castada01,Daniel Castano,641447,castada01,Anthony DeSclafani,543101,desclan01,Adam Cimber,643256,cimbead01,John Curtiss,595928,curtijo02,Anthony Bass,542914,bassan01,Yimi García,554340,garciyi01,Matt Wisler,605538,wislema01,Wandy Peralta,593974,peralwa01
