game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2022-03-28,706830,5,6,11,Yonny Hernández,660634,hernayo02,Yohel Pozo,650968,pozoyo01,Willie Calhoun,641432,calhowi01,Joe McCarthy,663411,mccarjo04,Jake Marisnick,545350,marisja01,Brad Miller,543543,millebr02,Josh Smith,669701,smithjo11,Eli White,642201,whiteel04,Matt Carpenter,572761,carpema01,Mike Ford,645801,fordmi01,Chance Sisco,642082,siscoch01,Tom Murphy,608596,murphto04,Cade Marlowe,687799,marloca01,Billy Hamilton,571740,hamilbi02,Joe Rizzo,666143,Steven Souza Jr.,519306,souzast01,Edwin Arroyo,695490,Donovan Walton,622268,waltodo01,Otto,657248,ottogl01,Sborz,622250,sborzjo01,"Patton, S",607359,pattosp01,Ozuna,642271,"Barlow, J",669618,barlojo01,Snyder,676766,snydeni01,Winkler,595465,winklda01,Ray,592662,rayro02,Sweet,682967,sweetde01,Sewald,623149,sewalpa01,Steckenrider,608716,steckdr01,"Muñoz, A",662253,munozan01,"Swanson, E",657024,swanser01
