game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
662238,2022-10-05,1,8,9,135,San Diego Padres,137,San Francisco Giants,26996,26997,LaMonte Wade Jr.,664774,wadela01,Wilmer Flores,527038,florewi01,J.D. Davis,605204,davisjd01,Mike Yastrzemski,573262,yastrmi01,Austin Slater,596103,slateau01,Brandon Crawford,543063,crawfbr01,David Villar,681584,villada01,Ford Proctor,665154,proctfo01,Joey Bart,663698,bartjo01,Jurickson Profar,595777,profaju01,Juan Soto,665742,sotoju01,Manny Machado,592518,machama01,Jake Cronenworth,630105,croneja01,Brandon Drury,592273,drurybr01,Wil Myers,571976,myerswi01,Brandon Dixon,641525,dixonbr01,Trent Grisham,663757,grishtr01,Luis Campusano,669134,campulu01,Craig Stammen,489334,stammcr01,John Brebbia,605154,brebbjo01,Luis García,472610,garcilu03,Josh Hader,623352,haderjo01,Tim Hill,657612,hillti01,Sean Manaea,640455,manaese01,Nick Martinez,607259,martini01,Adrian Morejon,670970,morejad01,Joe Musgrove,605397,musgrjo01,Blake Snell,605483,snellbl01,Robert Suarez,663158,suarero01,Nabil Crismatt,622503,crismna01,Pierce Johnson,572955,johnspi01,Steven Wilson,621051,wilsost02,Scott Alexander,518397,alexasc02,Alex Cobb,502171,cobbal01,Jharel Cotton,605194,cottojh01,Camilo Doval,666808,dovalca01,Jarlín García,606424,garcija04,Sean Hjelle,663546,hjellse01,Shelby Miller,571946,millesh01,Yunior Marte,628708,marteyu01,Alex Young,622065,youngal01,Cole Waites,686972,waiteco01,Andrew Vasquez,607755,vasquan02,Tyler Rogers,643511,rogerty01,Luis F. Ortiz,656814,ortizlu02,Nabil Crismatt,622503,crismna01,Pierce Johnson,572955,johnspi01,Steven Wilson,621051,wilsost02,Yunior Marte,628708,marteyu01,Alex Young,622065,youngal01,Cole Waites,686972,waiteco01,Andrew Vasquez,607755,vasquan02,Tyler Rogers,643511,rogerty01,Luis F. Ortiz,656814,ortizlu02,8.0
