game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
663367,2022-05-15,2,3,5,109,Arizona Diamondbacks,112,Chicago Cubs,27007,27020,Rafael Ortega,542364,ortegra01,Willson Contreras,575929,contrwi01,Ian Happ,664023,happia01,Seiya Suzuki,673548,suzukse01,Alfonso Rivas III,663845,rivasal01,Patrick Wisdom,621550,wisdopa01,Frank Schwindel,643524,schwifr01,Jonathan Villar,542340,villajo01,Ildemaro Vargas,545121,vargail01,Cooper Hummel,669450,hummeco01,Jordan Luplow,656669,luplojo01,Ketel Marte,606466,marteke01,Christian Walker,572233,walkech02,Pavin Smith,656976,smithpa04,Daulton Varsho,662139,varshda01,Nick Ahmed,605113,ahmedni01,Josh Rojas,668942,rojasjo01,Alek Thomas,677950,thomaal01,Humberto Castellanos,528748,castehu01,Justin Steele,657006,steelju01,Madison Bumgarner,518516,bumgama01,Zach Davies,605200,davieza02,Zac Gallen,668678,galleza01,Merrill Kelly,518876,kellyme01,Mark Melancon,453343,melanma01,Sean Poppen,664092,poppese01,J.B. Wendelken,605525,wendejb01,Keynan Middleton,641871,middlke01,Kyle Nelson,669459,nelsoky01,Noé Ramirez,598287,ramirno01,Joe Mantiply,573009,mantijo01,Ian Kennedy,453178,kenneia01,Caleb Smith,592761,smithca03,Mychal Givens,571710,givenmy01,Robert Gsellman,607229,gsellro01,Kyle Hendricks,543294,hendrky01,Mark Leiter Jr.,643410,leitema02,Conner Menez,669214,menezco01,Wade Miley,489119,mileywa01,Daniel Norris,596057,norrida01,Michael Rucker,621074,ruckemi01,Drew Smyly,592767,smylydr01,Keegan Thompson,624522,thompke02,Chris Martin,455119,martich02,Scott Effross,664123,effrosc01,Rowan Wick,592858,wickro01,Keynan Middleton,641871,middlke01,Kyle Nelson,669459,nelsoky01,Noé Ramirez,598287,ramirno01,Joe Mantiply,573009,mantijo01,Ian Kennedy,453178,kenneia01,Caleb Smith,592761,smithca03,Chris Martin,455119,martich02,Scott Effross,664123,effrosc01,Rowan Wick,592858,wickro01,9.0
