game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-07-03,633401,6,7,13,Hunter Renfroe,592669,renfrhu01,Enrique Hernández,571771,hernaen02,Alex Verdugo,657077,verdual01,Danny Santana,542454,santada01,J.D. Martinez,502110,martijd02,Rafael Devers,646240,deverra01,Xander Bogaerts,593428,bogaexa01,Marwin Gonzalez,503556,gonzama01,Christian Vázquez,543877,vazquch01,Skye Bolt,621450,boltsk01,Seth Brown,664913,brownse01,Jed Lowrie,476704,lowrije01,Matt Chapman,656305,chapmma01,Ramón Laureano,657656,laurera01,Matt Olson,621566,olsonma02,Tony Kemp,643393,kempto01,Sean Murphy,669221,murphse01,Elvis Andrus,462101,andruel01,"Richards, G",572070,richaga01,Sawamura,617228,sawamhi01,"Taylor, J",657031,taylojo02,"Ríos, Y",605441,riosya01,Hernández,650382,hernada02,Ottavino,493603,ottavad01,Workman,519443,workmbr01,Andriese,542882,andrima01,"Irvin, C",608344,irvinco01,Petit,433589,petityu01,Trivino,642152,trivilo01,Romo,489265,romose01,Diekman,518617,diekmja01,Wendelken,605525,wendejb01
