game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,over_under_runline
662808,2022-08-19,0,1,1,116,Detroit Tigers,108,Los Angeles Angels,26999,26998,Shohei Ohtani,660271,ohtansh01,Mike Trout,545361,troutmi01,Luis Rengifo,650859,rengilu01,Taylor Ward,621493,wardta01,David Fletcher,664058,fletcda02,Jared Walsh,665120,walshja01,Jo Adell,666176,adelljo01,Jose Rojas,670351,rojasjo02,Riley Greene,682985,greenri03,Willi Castro,650489,castrwi01,Javier Báez,595879,baezja01,Eric Haase,606992,haaseer01,Miguel Cabrera,408234,cabremi01,Kerry Carpenter,681481,carpeke01,Jonathan Schoop,570731,schoojo01,Jeimer Candelario,600869,candeje01,Matt Manning,666159,mannima02,Patrick Sandoval,663776,sandopa02,Joe Jiménez,641729,jimenjo02,Jason Foley,671345,foleyja01,7.5
