game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
661078,2022-07-27,6,5,11,115,Colorado Rockies,145,Chicago White Sox,27004,27018,Tim Anderson,641313,anderti01,Yoán Moncada,660162,moncayo01,AJ Pollock,572041,polloaj01,José Abreu,547989,abreujo02,Yasmani Grandal,518735,grandya01,Andrew Vaughn,683734,vaughan01,Josh Harrison,543281,harrijo05,Leury García,544725,garcile02,Seby Zavala,664874,zavalse01,Charlie Blackmon,453568,blackch02,Garrett Hampson,641658,hampsga01,Kris Bryant,592178,bryankr01,C.J. Cron,543068,croncj01,Brendan Rodgers,663898,rodgebr02,Jose Iglesias,578428,iglesjo01,Ryan McMahon,641857,mcmahry01,Elias Díaz,553869,diazel01,Yonathan Daza,602074,dazayo01,Antonio Senzatela,622608,senzaan01,Lucas Giolito,608337,giolilu01,Daniel Bard,453268,bardda01,Jake Bird,656234,birdja01,Kyle Freeland,607536,freelky01,Austin Gomber,596295,gombeau01,Chad Kuhl,641771,kuhlch01,Justin Lawrence,664875,lawreju01,Germán Márquez,608566,marquge01,José Ureña,570632,urenajo01,Lucas Gilbreath,656458,gilbrlu01,Carlos Estévez,608032,estevca01,Alex Colomé,517008,colomal01,Robert Stephenson,596112,stephro01,Tanner Banks,621383,banksta01,Dylan Cease,656302,ceasedy01,Johnny Cueto,456501,cuetojo01,Liam Hendriks,521230,hendrli01,Michael Kopech,656629,kopecmi01,Lance Lynn,458681,lynnla01,Matt Foster,641582,fostema01,José Ruiz,614179,ruizjo01,Joe Kelly,523260,kellyjo05,Jimmy Lambert,669424,lambeji01,Kendall Graveman,608665,graveke01,Lucas Gilbreath,656458,gilbrlu01,Carlos Estévez,608032,estevca01,Alex Colomé,517008,colomal01,Robert Stephenson,596112,stephro01,Matt Foster,641582,fostema01,José Ruiz,614179,ruizjo01,Joe Kelly,523260,kellyjo05,Jimmy Lambert,669424,lambeji01,Kendall Graveman,608665,graveke01,11.5
