gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID
748246,2024-02-24,7,11,18,Sal Frelick,686217,frelisa01,Jackson Chourio,694192,chourja01,Tyler Black,672012,blackty01,Joey Wiemer,686894,wiemejo01,Blake Perkins,663368,perkibl01,Brice Turang,668930,turanbr02,Eric Haase,606992,haaseer01,Oliver Dunn,686554,dunnol01,Wes Clarke,682265,unknown,Fernando Tatis Jr.,665487,tatisfe02,Jake Cronenworth,630105,croneja01,Xander Bogaerts,593428,bogaexa01,Manny Machado,592518,machama01,Ha-Seong Kim,673490,kimha01,Luis Campusano,669134,campulu01,Jackson Merrill,701538,merrija01,Eguy Rosario,666703,rosareg01,José Azocar,640492,azocajo01,Pedro Avila,658648,avilape01,Rob Zastryzny,642239,zastrro01,Nick Hernandez,663321,hernani01,Jairo Iriarte,683568,unknown,Robert Suarez,663158,suarero01,Yovanny Cruz,672442,unknown,Tom Cosgrove,676680,cosgrto01,Adrian Morejon,670970,morejad01,Alek Jacob,689690,jacobal01,Mitch Miller,666202,unknown,Thyago Vieira,600986,vieirth01,Enoli Paredes,660600,pareden01,Jared Koenig,657649,koenija01,Chad Patrick,694477,unknown,Tyler Woessner,681216,unknown,Nick Bennett,668711,unknown,James Meeker,703231,unknown,Edwin Jimenez,683720,unknown
