gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID
746962,2024-05-14,5,4,9,Yandy Díaz,650490,diazya01,Randy Arozarena,668227,arozara01,Josh Lowe,666139,lowejo01,Isaac Paredes,670623,paredis01,Amed Rosario,642708,rosaram01,Jonny DeLuca,676356,delucjo01,Richie Palacios,680700,palacri01,José Caballero,676609,cabaljo01,Alex Jackson,656577,jacksal02,Jarren Duran,680776,duranja01,Wilyer Abreu,677800,abreuwi02,Connor Wong,657136,wongco01,Rafael Devers,646240,deverra01,Tyler O'Neill,641933,oneilty01,Dominic Smith,642086,smithdo02,Vaughn Grissom,687093,grissva01,Reese McGuire,624512,mcguire01,Ceddanne Rafaela,678882,rafaece01,Nick Pivetta,601713,pivetni01,Aaron Civale,650644,civalaa01,Justin Slaten,686580,slateju01,Chris Martin,455119,martich02,Kenley Jansen,445276,janseke01,Zack Kelly,677161,kellyza01,Brennan Bernardino,657514,bernabr01,Shawn Armstrong,542888,armstsh01,Phil Maton,664208,matonph01,Garrett Cleavinger,664076,cleavga01,Pete Fairbanks,664126,fairbpe01,Jason Adam,592094,adamja01,Manuel Rodríguez,655889,rodrima01
