game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
633469,2021-07-01,2,7,9,114,Cleveland Indians,117,Houston Astros,27014,27023,Jose Altuve,514888,altuvjo01,Abraham Toro,647351,toroab01,Michael Brantley,488726,brantmi02,Yuli Gurriel,493329,gourryu01,Yordan Alvarez,670541,alvaryo01,Kyle Tucker,663656,tuckeky01,Myles Straw,664702,strawmy01,Jason Castro,488771,castrja01,Robel García,596825,garciro02,César Hernández,514917,hernace02,Amed Rosario,642708,rosaram01,José Ramírez,608070,ramirjo01,Harold Ramírez,623912,ramirha02,Eddie Rosario,592696,rosared01,Bobby Bradley,656252,bradlbo01,Ernie Clement,676391,clemeer01,Austin Hedges,595978,hedgeau01,Óscar Mercado,640458,mercaos01,J.C. Mejía,650496,mejiaje02,Framber Valdez,664285,valdefr01,Logan Allen,663531,allenlo01,Emmanuel Clase,661403,claseem01,Sam Hentges,656529,hentgsa01,James Karinchak,675916,karinja01,Eli Morgan,669212,morgael01,Cal Quantrill,615698,quantca01,Nick Sandlin,680704,sandlni01,Bryan Shaw,543766,shawbr01,Trevor Stephan,663986,stephtr01,Nick Wittgren,621295,wittgni01,Phil Maton,664208,matonph01,Justin Garza,621057,garzaju01,Blake Parker,453284,parkebl01,Brandon Bielak,656232,bielabr01,Luis Garcia,677651,garcilu05,Ralph Garza Jr.,621248,garzara01,Zack Greinke,425844,greinza01,Cristian Javier,664299,javiecr01,Lance McCullers Jr.,621121,mcculla02,Jake Odorizzi,543606,odorija01,Brooks Raley,548384,raleybr01,Andre Scrubb,668687,scruban01,Ryne Stanek,592773,stanery01,Blake Taylor,642130,taylobl01,Peter Solomon,656981,solompe01,Ryan Pressly,519151,pressry01,Phil Maton,664208,matonph01,Justin Garza,621057,garzaju01,Blake Parker,453284,parkebl01,Peter Solomon,656981,solompe01,Ryan Pressly,519151,pressry01,7.0
