game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_9_Name,Home_P_9_ID
2022-03-19,706836,6,7,13,Eddy Alvarez,657193,alvared01,Jacob Amaya,676070,amayaja01,Ryan Noda,676116,nodary01,Jason Martin,641829,martija03,Miguel Vargas,678246,vargami01,Jorbit Vivas,678391,Andy Burns,542992,burnsan01,Tomás Telis,542513,telisto01,Andy Pages,681624,pagesan01,Noelvi Marte,682622,marteno01,Jake Scheiner,676595,Zach DeLoach,676113,deloaza01,Kevin Padlo,656821,padloke01,Chance Sisco,642082,siscoch01,Forrest Wall,657088,wallfo01,Marcus Wilson,657129,wilsoma02,José Caballero,676609,cabaljo01,Josh Morgan,656766,Pepiot,686752,pepiory01,Hagenman,663795,"Ramírez, Y",606162,ramirye01,"González, V",624647,gonzavi02,Wright Jr.,605541,wrighmi01,"Núñez, D",628345,nunezda01,Stoudt,686651,stoudle01,Alford,688230,"Ramírez, Y",670990,ramiryo01,"Young, D",664849,youngda02,"Bird, K",613317,birdky01,Weigel,622256,weigepa01,Shipley,640463,shiplbr01,Haberer,683065,Onyshko,647306
