game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,over_under_runline
716706,2023-09-05,4,5,9,108,Los Angeles Angels,110,Baltimore Orioles,26998,27008,Adley Rutschman,668939,rutscad01,Ryan Mountcastle,663624,mountry01,Anthony Santander,623993,santaan02,Austin Hays,669720,haysau01,Gunnar Henderson,683002,hendegu01,Jordan Westburg,676059,westbjo01,Aaron Hicks,543305,hicksaa01,Ryan McKenna,663630,mckenry01,Jorge Mateo,622761,mateojo01,Nolan Schanuel,694384,schanno01,Brandon Drury,592273,drurybr01,Luis Rengifo,650859,rengilu01,Mike Moustakas,519058,moustmi01,Logan O'Hoppe,681351,ohopplo01,Mickey Moniak,666160,moniami01,Randal Grichuk,545341,grichra01,Eduardo Escobar,500871,escobed01,Kyren Paris,677347,parisky01,Reid Detmers,672282,detmere01,Dean Kremer,665152,kremede01,Tyler Anderson,542881,anderty01,Jaime Barria,642545,barrija01,Griffin Canning,656288,cannigr01,Kolton Ingram,688427,ingrako01,José Marte,665896,martejo01,Shohei Ohtani,660271,ohtansh01,Gerardo Reyes,622103,reyesge01,Kenny Rosenberg,670046,rosenke01,Patrick Sandoval,663776,sandopa02,Andrew Wantz,681806,wantzan01,Jimmy Herget,623474,hergeji01,Aaron Loup,571901,loupaa01,Carlos Estévez,608032,estevca01,José Soriano,667755,soriajo02,Yennier Cano,666974,canoye01,Jack Flaherty,656427,flaheja01,Kyle Gibson,502043,gibsoky01,Cole Irvin,608344,irvinco01,Grayson Rodriguez,680570,rodrigr01,Cionel Pérez,672335,perezci01,Jorge López,605347,lopezjo02,Danny Coulombe,543056,couloda01,Jacob Webb,657097,webbja01,DL Hall,669084,halldl01,Joey Krehbiel,607216,krehbjo01,Shintaro Fujinami,660261,fujinsh01,Jimmy Herget,623474,hergeji01,Aaron Loup,571901,loupaa01,Carlos Estévez,608032,estevca01,José Soriano,667755,soriajo02,Cionel Pérez,672335,perezci01,Jorge López,605347,lopezjo02,Danny Coulombe,543056,couloda01,Jacob Webb,657097,webbja01,DL Hall,669084,halldl01,Joey Krehbiel,607216,krehbjo01,Shintaro Fujinami,660261,fujinsh01,8.5
