game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2023-03-05,719255,4,8,12,Lenyn Sosa,672820,sosale01,Bryan Ramos,682868,ramosbr01,Carlos Pérez,656024,perezca03,Erik González,570481,gonzaer01,Terrell Tatum,695299,Adam Haseley,656514,haselad01,Romy Gonzalez,663853,gonzaro01,Zach Remillard,621545,remilza01,Billy Hamilton,571740,hamilbi02,Yusniel Díaz,666783,diazyu01,Yonny Hernández,660634,hernayo02,Jonny DeLuca,676356,delucjo01,Patrick Mazeika,664850,mazeipa01,Drew Avans,682183,Devin Mann,669471,Luke Williams,663897,willilu01,Jahmai Jones,663330,jonesja08,Andy Pages,681624,pagesan01,Giolito,608337,giolilu01,Foster,641582,fostema01,Santos,666619,santogr01,Middleton,641871,middlke01,Cronin,686539,cronide01,Navarro,679346,navared01,Peralta,671111,peralsa01,"Urías, J",628711,uriasju01,Jackson,656578,jacksan01,"González, V",624647,gonzavi02,"De La Rosa, R",523989,delarru01,"Phillips, E",623465,phillev01,Bickford,641360,bickfph01
