game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_7_Name,Away_P_7_ID,Away_P_8_Name,Away_P_8_ID,Away_P_9_Name,Away_P_9_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID
2023-03-01,719319,14,14,28,Lawrence Butler,671732,butlela01,Pablo Reyes,622569,reyespa01,Kevin Cron,605196,cronke01,Ernie Clement,676391,clemeer01,Esteury Ruiz,665923,ruizes01,Tyler Soderstrom,691016,soderty01,Cristian Pache,665506,pachecr01,Tyler Wade,642180,wadety01,Daniel Susac,691740,Noelvi Marte,682622,marteno01,Matt McLain,680574,mclaima01,Jhonny Pereda,640902,peredjh01,Richie Martin,621006,martiri01,Christian Encarnacion-Strand,687952,encarch01,Nick Martini,605361,martini02,Allan Cerda,678323,Jay Allen II,695481,Alejo Lopez,664670,lopezal03,"Martinez, A",661309,martiad01,Medina,665622,medinlu02,Steckenrider,608716,steckdr01,"Smith, C",663385,smithch12,"Ruiz, N",650204,ruizno01,Supak,657022,Juan,678478,Kubo,687840,Coker,681085,Ashcraft,668933,ashcrgr01,Gibaut,664139,gibauia01,"Díaz, A",664747,diazal03,Kuhnel,669270,kuhnejo01,Bracho,611093,brachsi01,Lively,594902,livelbe01,Busenitz,641427,busenal01,"Wynne, R",691094,wynnera01,Guerrero,594027,guerrta01
