game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
745509,2024-05-06,4,1,5,134,Pittsburgh Pirates,108,Los Angeles Angels,27013,26998,Nolan Schanuel,694384,schanno01,Mickey Moniak,666160,moniami01,Taylor Ward,621493,wardta01,Willie Calhoun,641432,calhowi01,Logan O'Hoppe,681351,ohopplo01,Brandon Drury,592273,drurybr01,Jo Adell,666176,adelljo01,Cole Tucker,657061,tuckeco01,Zach Neto,687263,netoza01,Andrew McCutchen,457705,mccutan01,Bryan Reynolds,668804,reynobr01,Ke'Bryan Hayes,663647,hayeske01,Connor Joe,656582,joeco01,Edward Olivares,658668,olivaed02,Joey Bart,663698,bartjo01,Oneil Cruz,665833,cruzon01,Jared Triolo,669707,triolja01,Michael A. Taylor,572191,taylomi02,Mitch Keller,656605,kellemi03,Tyler Anderson,542881,anderty01,David Bednar,670280,bednada01,Aroldis Chapman,547973,chapmar01,Roansy Contreras,672710,contrro01,Bailey Falter,663559,falteba01,Josh Fleming,676596,flemijo01,Colin Holderman,670059,holdeco01,Jared Jones,683003,jonesja09,Kyle Nicolas,693312,nicolky01,Luis L. Ortiz,682847,ortizlu03,Martín Pérez,527048,perezma02,Quinn Priester,682990,priesqu01,Hunter Stratton,676702,strathu01,Griffin Canning,656288,cannigr01,Adam Cimber,643256,cimbead01,Reid Detmers,672282,detmere01,Carlos Estévez,608032,estevca01,Carson Fulmer,608334,fulmeca01,Luis García,472610,garcilu03,Amir Garrett,607237,garream01,Matt Moore,519043,moorema02,Patrick Sandoval,663776,sandopa02,José Soriano,667755,soriajo02,José Suarez,660761,suarejo01,Hunter Strickland,519326,strichu01,Hunter Strickland,519326,strichu01,8.0
