gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID
707001,2022-03-24,6,9,15,LaMonte Wade Jr.,664774,wadela01,Austin Slater,596103,slateau01,Steven Duggar,621453,duggast01,Thairo Estrada,642731,estrath01,Curt Casali,592200,casalcu01,Ka'ai Tom,664789,tomka01,Alex Blandino,607468,blandal01,Wyatt Mathisen,621500,mathiwy01,Arquímedes Gamboa,660614,unknown,Tim Anderson,641313,anderti01,Luis Robert Jr.,673357,roberlu01,José Abreu,547989,abreujo02,Yoán Moncada,660162,moncayo01,Eloy Jiménez,650391,jimenel02,Leury García,544725,garcile02,Josh Harrison,543281,harrijo05,Adam Engel,641553,engelad01,Carlos Pérez,656024,perezca03,Reynaldo López,625643,lopezre01,Carlos Rodón,607074,rodonca01,Aaron Bummer,607481,bummeaa01,José Ruiz,614179,ruizjo01,Anderson Severino,644429,severan01,Ryan Burr,621114,burrry01,Bennett Sousa,656986,sousabe01,Caleb Freeman,673965,unknown,Hunter Schryver,676607,unknown,Solomon Bates,663603,unknown,Jose Alvarez,501625,alvarjo02,Camilo Doval,666808,dovalca01,Zack Littell,641793,litteza01,Raynel Espinal,642659,espinra01,Enmanuel De Jesus,646241,dejesen01
