game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-03-14,641554,7,8,15,Dalton Kelly,665138,Kevin Padlo,656821,padloke01,Nathan Lukes,664770,lukesna01,Moisés Gómez,664332,Tristan Gray,656484,graytr01,Miles Mastrobuoni,670156,mastrmi01,Josh Lowe,666139,lowejo01,Brett Sullivan,664954,sullibr01,René Pinto,650907,pintore02,Braden Shewmake,669699,shewmbr01,Ehire Adrianza,501303,adriaeh01,Sean Kazmar Jr.,453527,kazmase01,Jonathan Morales,664966,Bryce Ball,668787,Phillip Ervin,640447,ervinph01,Guillermo Heredia,628338,heredgu01,Shea Langeliers,669127,langesh01,Abraham Almonte,501659,almonab01,Strotman,675977,Castillo. D,650895,castidi01,"Anderson, N",623433,anderni01,Allie,592105,"Ríos, Y",605441,riosya01,Moran,572383,moranbr01,Head,545343,headlo01,Sanders,676637,sandeph01,Zombro,677742,Dayton,594795,daytogr01,"Jones, N",518858,jonesna01,"Smith, W",519293,smithwi04,Minter,621345,minteaj01,Jackson,592426,jackslu01,Vodnik,680767,vodnivi01,Woods,682016,woodswi02,Tarnok,676206,tarnofr01
