game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID
2023-08-23,716877,1,9,10,Blake Rutherford,666164,ruthebl01,CJ Abrams,682928,abramcj01,Riley Adams,656180,adamsri03,Joey Meneses,608841,menesjo01,Ildemaro Vargas,545121,vargail01,Dominic Smith,642086,smithdo02,Alex Call,669743,callal02,Jake Alu,666906,aluja01,Lane Thomas,657041,thomala02,Oswald Peraza,672724,perazos02,Jake Bauers,641343,bauerja01,Oswaldo Cabrera,665828,cabreos01,Aaron Judge,592450,judgeaa01,Kyle Higashioka,543309,higasky01,Gleyber Torres,650402,torregl01,Anthony Volpe,683011,volpean01,Harrison Bader,664056,baderha01,Everson Pereira,677592,pereiev01,Gore,669022,gorema01,"Garcia, Ro",676395,garciro04,Ferrer,678606,ferrejo01,"Machado, A",600921,machaan02,"Severino, L",622663,severlu01,"Hamilton, I",641656,hamilia01,"Peralta, Wa",593974,peralwa01
