game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-03-29,642038,5,3,8,Rob Refsnyder,608701,refsnro01,Keon Broxton,542979,broxtke01,Jose Miranda,669304,miranjo01,Aaron Sabato,693306,Tzu-Wei Lin,624407,lintz02,David Bañuelos,675915,banueda01,Drew Maggi,543482,maggidr01,Spencer Steer,668715,steersp01,JT Riddle,595375,riddljt01,Liover Peguero,678894,pegueli01,Andrew Susac,572180,susacan01,Nick Gonzales,693304,gonzani01,Rodolfo Castro,666801,castrro01,Travis Swaggerty,680552,swaggtr01,Mason Martin,676733,Cal Mitchell,668751,mitchca01,Jared Oliva,666931,olivaja01,Hunter Owen,670462,owenhu01,Winder,680739,windejo01,Mason,663390,Stashak,664054,stashco01,Thielbar,573204,thielca01,Waddell,663399,waddebr01,"Law, D",571882,lawde01,Canterino,683764,De Jong,608328,dejonch01,Bednar,670280,bednada01,"Rodríguez, Ri",593144,rodriri05,"Stratton, C",608717,stratch01,Holmes,605280,holmecl01,Underwood Jr.,621249,underdu01,Bashlor,641341,bashlty01,Shreve,592741,shrevch01
