game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_5_Name,Away_P_5_ID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_8_Name,Away_P_8_ID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID
2023-03-02,719314,3,10,13,Joey Ortiz,687401,ortizjo06,Curtis Terry,663799,terrycu01,Mark Kolozsvary,656627,kolozma01,Heston Kjerstad,677008,kjershe01,Robert Neustrom,680438,Coby Mayo,691723,Ramón Rodríguez,670232,Daz Cameron,663662,camerda01,César Prieto,693409,Brendon Davis,663478,davisbr04,Donny Sands,664848,sandsdo01,Parker Meadows,678009,meadopa01,Colt Keith,690993,keithco01,Jermaine Palacios,650339,palacje01,Mario Feliciano,666128,felicma01,Andrew Knapp,595284,knappan01,Ryan Kreidler,668952,kreidry01,Trei Cruz,669360,"Rodriguez, G",680570,rodrigr01,Watkins,657093,watkisp01,Krehbiel,607216,krehbjo01,Hoffman,676510,Politi,681555,Cano,666974,canoye01,Strowd,669704,Elliott,663578,"Garrett, R",657585,garrere01,Boyd,571510,boydma01,White,686839,whitebr01,Shreve,592741,shrevch01,"Hill, G",682051,hillga02,"Del Pozo, M",600887,delpomi01,"Fry, J",605240,fryja01,Guzman,664346
