game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_6_Name,Away_P_6_ID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-14,641983,6,5,11,Darick Hall,669742,hallda02,Luis García,677593,Matt Vierling,663837,vierlma01,Mickey Moniak,666160,moniami01,Luke Williams,663897,willilu01,Christian Bethancourt,542194,bethach01,Bryson Stott,681082,stottbr01,Ronald Torreyes,591720,torrero01,Johan Rojas,679032,rojasjo03,Will Craig,643269,craigwi01,Canaan Smith-Njigba,675986,smithca05,Phillip Evans,595943,evansph01,Jason Delay,641511,delayja01,Rodolfo Castro,666801,castrro01,Oneil Cruz,665833,cruzon01,Jared Oliva,666931,olivaja01,Michael Pérez,605421,perezmi03,Hunter Owen,670462,owenhu01,Moore,519043,moorema02,Hale,571735,haleda02,Kintzler,445213,kintzbr01,Brogdon,641401,brogdco01,Hernandez,674342,Carr,682130,Coonrod,656322,coonrsa01,"Romero, J",668941,romerjo01,Brault,643230,braulst01,Yajure,664337,yajurmi01,Shreve,592741,shrevch01,Feliz,593140,felizmi01,Holmes,605280,holmecl01,Crick,605195,crickky01
