game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
716655,2023-09-09,3,4,7,113,Cincinnati Reds,138,St. Louis Cardinals,27000,27019,Lars Nootbaar,663457,nootbla01,Paul Goldschmidt,502671,goldspa01,Nolan Gorman,669357,gormano01,Nolan Arenado,571448,arenano01,Willson Contreras,575929,contrwi01,Alec Burleson,676475,burleal01,Tommy Edman,669242,edmanto01,Richie Palacios,680700,palacri01,Masyn Winn,691026,winnma01,Harrison Bader,664056,baderha01,Spencer Steer,668715,steersp01,Hunter Renfroe,592669,renfrhu01,Elly De La Cruz,682829,delacel01,Nick Senzel,669222,senzeni01,Christian Encarnacion-Strand,687952,encarch01,Tyler Stephenson,663886,stephty01,Noelvi Marte,682622,marteno01,TJ Friedl,670770,friedtj01,Carson Spiers,686730,spierca01,Zack Thompson,668868,thompza02,Andrew Abbott,671096,abbotan01,Tejay Antone,622088,antonte01,Alexis Díaz,664747,diazal03,Buck Farmer,571656,farmebu01,Derek Law,571882,lawde01,Connor Phillips,683175,phillco01,Lyon Richardson,680689,richaly01,Chasen Shreve,592741,shrevch01,Sam Moll,594580,mollsa01,Lucas Sims,608371,simslu01,Daniel Duarte,650960,duartda01,Ian Gibaut,664139,gibauia01,Fernando Cruz,518585,cruzfe01,Jacob Barnes,606930,barneja01,Dakota Hudson,641712,hudsoda02,Matthew Liberatore,669461,liberma01,Miles Mikolas,571945,mikolmi01,Andre Pallante,669467,pallaan01,Drew Rom,680723,romdr01,Andrew Suárez,605498,suarean01,Drew VerHagen,572403,verhadr01,Adam Wainwright,425794,wainwad01,Casey Lawrence,596271,lawreca01,John King,667463,kingjo01,Giovanny Gallegos,606149,gallegi01,Ryan Helsley,664854,helslry01,Sam Moll,594580,mollsa01,Lucas Sims,608371,simslu01,Daniel Duarte,650960,duartda01,Ian Gibaut,664139,gibauia01,Fernando Cruz,518585,cruzfe01,Casey Lawrence,596271,lawreca01,John King,667463,kingjo01,Giovanny Gallegos,606149,gallegi01,Ryan Helsley,664854,helslry01,10.5
