game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
632957,2021-08-08,5,7,12,117,Houston Astros,142,Minnesota Twins,27023,27005,Max Kepler,596146,keplema01,Brent Rooker,667670,rookebr01,Jorge Polanco,593871,polanjo01,Mitch Garver,641598,garvemi01,Luis Arraez,650333,arraelu01,Miguel Sanó,593934,sanomi01,Jake Cave,595909,caveja01,Trevor Larnach,663616,larnatr01,Andrelton Simmons,592743,simmoan01,Chas McCormick,676801,mccorch01,Michael Brantley,488726,brantmi02,Aledmys Díaz,649557,diazal02,Yordan Alvarez,670541,alvaryo01,Carlos Correa,621043,correca01,Kyle Tucker,663656,tuckeky01,Taylor Jones,622100,jonesta01,Jacob Wilson,607111,wilsoja04,Martín Maldonado,455117,maldoma01,Lance McCullers Jr.,621121,mcculla02,Kenta Maeda,628317,maedake01,Luis Garcia,677651,garcilu05,Kendall Graveman,608665,graveke01,Zack Greinke,425844,greinza01,Cristian Javier,664299,javiecr01,Jake Odorizzi,543606,odorija01,Ryan Pressly,519151,pressry01,Ryne Stanek,592773,stanery01,Phil Maton,664208,matonph01,Blake Taylor,642130,taylobl01,Rafael Montero,606160,montera01,Yimi García,554340,garciyi01,Charlie Barnes,656212,barnech01,Beau Burrows,663366,burrobe01,John Gant,607231,gantjo01,Griffin Jax,643377,jaxgr01,Bailey Ober,641927,oberba01,Michael Pineda,501381,pinedmi01,Caleb Thielbar,573204,thielca01,Juan Minaya,573668,minayju01,Tyler Duffey,608648,duffety01,Danny Coulombe,543056,couloda01,Jorge Alcala,660896,alcaljo01,Alex Colomé,517008,colomal01,Phil Maton,664208,matonph01,Blake Taylor,642130,taylobl01,Rafael Montero,606160,montera01,Yimi García,554340,garciyi01,Juan Minaya,573668,minayju01,Tyler Duffey,608648,duffety01,Danny Coulombe,543056,couloda01,Jorge Alcala,660896,alcaljo01,Alex Colomé,517008,colomal01,8.0
