game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_6_Name,Away_P_6_ID,Away_P_7_Name,Away_P_7_ID,Away_P_8_Name,Away_P_8_ID,Away_P_9_Name,Away_P_9_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2023-02-27,719356,9,7,16,Cam Cannon,669069,Wendell Rijo,620442,Nick Podkul,674951,Max McDowell,664120,Weston Wilson,642215,wilsowe01,John Hicks,543308,hicksjo02,Garrett Whitley,663605,Símon Muzziotti,665922,muzzisi01,Luis F. Ortiz,656814,ortizlu02,Lolo Sanchez,665975,Liover Peguero,678894,pegueli01,Endy Rodríguez,682848,rodrien01,Travis Swaggerty,680552,swaggtr01,Malcom Nuñez,682650,Drew Maggi,543482,maggidr01,Cal Mitchell,668751,mitchca01,Andrés Alvarez,687019,Ji Hwan Bae,678225,baeji01,"Nola, Aa",605400,nolaaa01,Kimbrel,518886,kimbrcr01,Alvarado,621237,alvarjo03,Domínguez,622554,dominse01,Sullivan,676907,Adams,699499,McKay,681473,Seelinger,676910,Schultz,669697,Brubaker,664141,brubajt01,"Ramírez, Y",670990,ramiryo01,"Hernandez, J",669796,hernajo03,Chatwood,543022,chatwty01,Crowe,640444,crowewi01,Huang,658791,huangwe01,"Perdomo, A",622780,perdoan01,Mlodzinski,669387,mlodzca01
