game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID
747160,2024-08-13,4,3,7,109,Arizona Diamondbacks,115,Colorado Rockies,27007,27004,Charlie Blackmon,453568,blackch02,Ezequiel Tovar,678662,tovarez01,Brenton Doyle,686668,doylebr02,Ryan McMahon,641857,mcmahry01,Brendan Rodgers,663898,rodgebr02,Michael Toglia,669911,toglimi01,Elias Díaz,553869,diazel01,Jordan Beck,687597,beckjo01,Hunter Goodman,696100,goodmhu01,Geraldo Perdomo,672695,perdoge01,Jake McCarthy,664983,mccarja02,Lourdes Gurriel Jr.,666971,gurrilo01,Josh Bell,605137,belljo02,Randal Grichuk,545341,grichra01,Eugenio Suárez,553993,suareeu01,Corbin Carroll,682998,carroco02,Kevin Newman,621028,newmake01,Jose Herrera,645444,herrejo04,Eduardo Rodriguez,593958,rodried05,Austin Gomber,596295,gombeau01,Zac Gallen,668678,galleza01,Merrill Kelly,518876,kellyme01,Justin Martinez,679885,martiju01,Jordan Montgomery,656756,montgjo01,Ryne Nelson,669194,nelsory01,Brandon Pfaadt,694297,pfaadbr01,A.J. Puk,640462,pukaj01,Ryan Thompson,657044,thompry02,Dylan Floro,571670,florody01,Kevin Ginkel,656464,ginkeke01,Paul Sewald,623149,sewalpa01,Joe Mantiply,573009,mantijo01,Bradley Blalock,687134,blalobr01,Angel Chivilli,683409,chivian01,Kyle Freeland,607536,freelky01,Tanner Gordon,685299,gordota01,Peter Lambert,663567,lambepe01,Justin Lawrence,664875,lawreju01,Anthony Molina,683627,molinan01,Riley Pint,666207,pintri01,Cal Quantrill,615698,quantca01,Noah Davis,663562,davisno01,Tyler Kinley,641755,kinlety01,Victor Vodnik,680767,vodnivi01,Dylan Floro,571670,florody01,Kevin Ginkel,656464,ginkeke01,Paul Sewald,623149,sewalpa01,Joe Mantiply,573009,mantijo01,Noah Davis,663562,davisno01,Tyler Kinley,641755,kinlety01,Victor Vodnik,680767,vodnivi01
