game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID
2021-03-07,642030,1,13,14,Gunnar Henderson,683002,hendegu01,Austin Wynns,642851,wynnsau01,Rylan Bannon,676625,bannory01,Tyler Nevin,663527,nevinty01,Taylor Davis,543089,davista01,Stevie Wilkerson,592859,wilkest01,Mason McCoy,669200,mccoyma01,Nick Ciuffo,624419,ciuffni01,Terrin Vavra,679631,vavrate01,Canaan Smith-Njigba,675986,smithca05,Rodolfo Castro,666801,castrro01,Kevin Kramer,596012,krameke01,Travis Swaggerty,680552,swaggtr01,Troy Stokes Jr.,657011,stoketr01,Mason Martin,676733,Cal Mitchell,668751,mitchca01,Tony Wolters,547172,wolteto01,Ji Hwan Bae,678225,baeji01,Means,607644,meansjo01,"Phillips, E",623465,phillev01,Abad,472551,abadfe01,Armstrong,542888,armstsh01,Lakins Sr.,664042,lakintr01,Tate,622253,tatedi01,Hanhold,621098,hanhoer01,Brubaker,664141,brubajt01,De Jong,608328,dejonch01,"Rodríguez, Ri",593144,rodriri05,Crick,605195,crickky01,Shreve,592741,shrevch01,Holmes,605280,holmecl01,Bednar,670280,bednada01
