game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
716411,2023-09-27,11,2,13,121,New York Mets,146,Miami Marlins,27014,27022,Jorge Soler,624585,solerjo01,Josh Bell,605137,belljo02,Jake Burger,669394,burgeja01,Bryan De La Cruz,650559,delacbr01,Jon Berti,542932,bertijo01,Yuli Gurriel,493329,gourryu01,Jazz Chisholm Jr.,665862,chishja01,Nick Fortes,663743,forteni01,Garrett Hampson,641658,hampsga01,Brandon Nimmo,607043,nimmobr01,Ronny Mauricio,677595,mauriro01,Pete Alonso,624413,alonspe01,Francisco Lindor,596019,lindofr01,Mark Vientos,668901,vientma01,Jeff McNeil,643446,mcneije01,Francisco Alvarez,682626,alvarfr01,Brett Baty,683146,batybr01,Tim Locastro,641796,locasti01,Joey Lucchesi,664192,lucchjo01,Braxton Garrett,666129,garrebr01,José Buttó,676130,buttojo01,Reed Garrett,657585,garrere01,Anthony Kay,641743,kayan01,Tylor Megill,656731,megilty01,Adam Ottavino,493603,ottavad01,David Peterson,656849,peterda01,Jose Quintana,500779,quintjo01,Brooks Raley,548384,raleybr01,Kodai Senga,673540,sengako01,Trevor Gott,641627,gotttr01,Drew Smith,622098,smithdr01,Grant Hartwig,701643,hartwgr01,Huascar Brazoban,623211,brazohu01,Edward Cabrera,665795,cabreed02,Johnny Cueto,456501,cuetojo01,Bryan Hoeing,663773,hoeinbr01,Jesús Luzardo,666200,luzarje01,Euri Montero,693759,unknown,Matt Moore,519043,moorema02,Andrew Nardi,677053,nardian01,A.J. Puk,640462,pukaj01,David Robertson,502085,roberda08,George Soriano,666277,soriage01,Steven Okert,595345,okertst01,JT Chargois,608638,chargjt01,Enmanuel De Jesus,646241,dejesen01,Trevor Gott,641627,gotttr01,Drew Smith,622098,smithdr01,Grant Hartwig,701643,hartwgr01,Steven Okert,595345,okertst01,JT Chargois,608638,chargjt01,Enmanuel De Jesus,646241,dejesen01,
