game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Away_bullpen_15_Name,Away_bullpen_15_ID,Away_bullpen_15_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
632360,2021-09-24,8,6,14,143,Philadelphia Phillies,134,Pittsburgh Pirates,26995,27013,Ke'Bryan Hayes,663647,hayeske01,Yoshi Tsutsugo,660294,tsutsyo01,Bryan Reynolds,668804,reynobr01,Colin Moran,592567,moranco01,Ben Gamel,592325,gamelbe01,Kevin Newman,621028,newmake01,Michael Pérez,605421,perezmi03,Hoy Park,660829,parkho01,Sam Howard,607572,howarsa01,Odúbel Herrera,546318,herreod01,Jean Segura,516416,segurje01,Bryce Harper,547180,harpebr03,J.T. Realmuto,592663,realmjt01,Brad Miller,543543,millebr02,Andrew McCutchen,457705,mccutan01,Didi Gregorius,544369,gregodi01,Freddy Galvis,520471,galvifr01,Kyle Gibson,502043,gibsoky01,Kyle Gibson,502043,gibsoky01,Sam Howard,607572,howarsa01,José Alvarado,621237,alvarjo03,Bailey Falter,663559,falteba01,Adonis Medina,658431,medinad01,Aaron Nola,605400,nolaaa01,Ramón Rosso,665759,rossora01,Cristopher Sánchez,650911,sanchcr01,Ranger Suárez,624133,suarera01,Zack Wheeler,554430,wheelza01,Cam Bedrosian,592135,bedroca01,Héctor Neris,593576,nerishe01,Ian Kennedy,453178,kenneia01,Anthony Banda,607455,bandaan01,Wil Crowe,640444,crowewi01,Enyel De Los Santos,660853,delosen01,Mitch Keller,656605,kellemi03,Max Kranick,668820,kranima01,Chad Kuhl,641771,kuhlch01,Connor Overton,656818,overtco01,Luis Oviedo,665854,oviedlu01,Cody Ponce,664074,ponceco01,Chris Stratton,608717,stratch01,Miguel Yajure,664337,yajurmi01,Shelby Miller,571946,millesh01,Nick Mears,683232,mearsni01,Chasen Shreve,592741,shrevch01,Kyle Keller,664918,kelleky01,Cam Bedrosian,592135,bedroca01,Héctor Neris,593576,nerishe01,Ian Kennedy,453178,kenneia01,Miguel Yajure,664337,yajurmi01,Shelby Miller,571946,millesh01,Nick Mears,683232,mearsni01,Chasen Shreve,592741,shrevch01,Kyle Keller,664918,kelleky01,8.5
