game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
718127,2023-05-17,7,6,13,117,Houston Astros,112,Chicago Cubs,27023,27020,Christopher Morel,666624,morelch01,Dansby Swanson,621020,swansda01,Ian Happ,664023,happia01,Seiya Suzuki,673548,suzukse01,Patrick Wisdom,621550,wisdopa01,Matt Mervis,670223,mervima01,Trey Mancini,641820,mancitr01,Yan Gomes,543228,gomesya01,Miles Mastrobuoni,670156,mastrmi01,Jeremy Peña,665161,penaje02,Alex Bregman,608324,bregmal01,Yordan Alvarez,670541,alvaryo01,Kyle Tucker,663656,tuckeky01,José Abreu,547989,abreujo02,Chas McCormick,676801,mccorch01,Yainer Diaz,673237,diazya02,Jake Meyers,676694,meyerja02,David Hensley,682073,henslda01,J.P. France,641585,francjp01,Drew Smyly,592767,smylydr01,Brandon Bielak,656232,bielabr01,Hunter Brown,686613,brownhu01,Matt Gage,657424,gagema01,Cristian Javier,664299,javiecr01,Phil Maton,664208,matonph01,Ryan Pressly,519151,pressry01,Seth Martinez,661527,martise01,Ryne Stanek,592773,stanery01,Rafael Montero,606160,montera01,Héctor Neris,593576,nerishe01,Bryan Abreu,650556,abreubr01,Nick Burdi,595897,burdini01,Jeremiah Estrada,669093,estraje01,Michael Fulmer,605242,fulmemi01,Julian Merryweather,657240,merryju01,Michael Rucker,621074,ruckemi01,Marcus Stroman,573186,stromma01,Jameson Taillon,592791,taillja01,Adbert Alzolay,640470,alzolad01,Mark Leiter Jr.,643410,leitema02,Keegan Thompson,624522,thompke02,Brandon Hughes,676714,hughebr01,Seth Martinez,661527,martise01,Ryne Stanek,592773,stanery01,Rafael Montero,606160,montera01,Héctor Neris,593576,nerishe01,Bryan Abreu,650556,abreubr01,Adbert Alzolay,640470,alzolad01,Mark Leiter Jr.,643410,leitema02,Keegan Thompson,624522,thompke02,Brandon Hughes,676714,hughebr01,8.5
