game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
634600,2021-04-05,3,10,13,133,Oakland Athletics,119,Los Angeles Dodgers,27016,27015,Mookie Betts,605141,bettsmo01,Corey Seager,608369,seageco01,Justin Turner,457759,turneju01,Cody Bellinger,641355,bellico01,Will Smith,669257,smithwi05,Max Muncy,571970,muncyma01,Chris Taylor,621035,tayloch03,Edwin Ríos,621458,riosed01,Zach McKinstry,656716,mckinza01,Mark Canha,592192,canhama01,Jed Lowrie,476704,lowrije01,Matt Olson,621566,olsonma02,Mitch Moreland,519048,morelmi01,Matt Chapman,656305,chapmma01,Sean Murphy,669221,murphse01,Ka'ai Tom,664789,tomka01,Elvis Andrus,462101,andruel01,Tony Kemp,643393,kempto01,Frankie Montas,593423,montafr02,Dustin May,669160,maydu01,Chris Bassitt,605135,bassich01,Jake Diekman,518617,diekmja01,Cole Irvin,608344,irvinco01,Jesús Luzardo,666200,luzarje01,Sean Manaea,640455,manaese01,Yusmeiro Petit,433589,petityu01,Lou Trivino,642152,trivilo01,A.J. Puk,640462,pukaj01,Adam Kolarek,592473,kolarad01,Sergio Romo,489265,romose01,Reymin Guduan,594056,guduare01,J.B. Wendelken,605525,wendejb01,Trevor Bauer,545333,bauertr01,Walker Buehler,621111,buehlwa01,Victor González,624647,gonzavi02,Kenley Jansen,445276,janseke01,Clayton Kershaw,477132,kershcl01,Corey Knebel,608349,knebeco01,Jimmy Nelson,519076,nelsoji02,Dennis Santana,642701,santade01,Julio Urías,628711,uriasju01,David Price,456034,priceda01,Scott Alexander,518397,alexasc02,A.J. Puk,640462,pukaj01,Adam Kolarek,592473,kolarad01,Sergio Romo,489265,romose01,Reymin Guduan,594056,guduare01,J.B. Wendelken,605525,wendejb01,David Price,456034,priceda01,Scott Alexander,518397,alexasc02,8.5
