game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
661579,2022-06-30,14,4,18,143,Philadelphia Phillies,144,Atlanta Braves,26995,27009,Dansby Swanson,621020,swansda01,Travis d'Arnaud,518595,darnatr01,Matt Olson,621566,olsonma02,Austin Riley,663586,rileyau01,Marcell Ozuna,542303,ozunama01,William Contreras,661388,contrwi02,Adam Duvall,594807,duvalad01,Orlando Arcia,606115,arciaor01,Michael Harris II,671739,harrimi04,Kyle Schwarber,656941,schwaky01,Rhys Hoskins,656555,hoskirh01,Nick Castellanos,592206,casteni01,Darick Hall,669742,hallda02,J.T. Realmuto,592663,realmjt01,Didi Gregorius,544369,gregodi01,Alec Bohm,664761,bohmal01,Bryson Stott,681082,stottbr01,Matt Vierling,663837,vierlma01,Aaron Nola,605400,nolaaa01,Ian Anderson,666120,anderia01,José Alvarado,621237,alvarjo03,Andrew Bellatti,571479,bellaan01,Seranthony Domínguez,622554,dominse01,Kyle Gibson,502043,gibsoky01,Brad Hand,543272,handbr01,Corey Knebel,608349,knebeco01,Nick Nelson,656793,nelsoni01,Zack Wheeler,554430,wheelza01,Jeurys Familia,544727,familje01,Mark Appel,571446,appelma01,Jesse Chavez,445926,chaveje01,Max Fried,608331,friedma01,Dylan Lee,669276,leedy01,Collin McHugh,543521,mchugco01,A.J. Minter,621345,minteaj01,Charlie Morton,450203,mortoch02,Will Smith,519293,smithwi04,Spencer Strider,675911,stridsp01,Kyle Wright,657140,wrighky01,Jesus Cruz,672911,cruzje01,Darren O'Day,503285,odayda01,Jackson Stephens,623451,stephja01,Mike Ford,645801,fordmi01,Jeurys Familia,544727,familje01,Mark Appel,571446,appelma01,Jesus Cruz,672911,cruzje01,Darren O'Day,503285,odayda01,Jackson Stephens,623451,stephja01,Mike Ford,645801,fordmi01,8.5
