game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
717366,2023-07-17,0,7,7,133,Oakland Athletics,111,Boston Red Sox,27016,27021,Jarren Duran,680776,duranja01,Alex Verdugo,657077,verdual01,Justin Turner,457759,turneju01,Masataka Yoshida,807799,yoshima02,Adam Duvall,594807,duvalad01,Triston Casas,671213,casastr01,Christian Arroyo,624414,arroych01,Connor Wong,657136,wongco01,Yu Chang,644374,changyu01,Zack Gelof,680869,gelofza01,Jordan Diaz,672478,diazjo03,Ryan Noda,676116,nodary01,Brent Rooker,667670,rookebr01,Tyler Soderstrom,691016,soderty01,Shea Langeliers,669127,langesh01,JJ Bleday,668709,bledajj01,Nick Allen,669397,allenni02,Seth Brown,664913,brownse01,Paul Blackburn,621112,blackpa01,Brennan Bernardino,657514,bernabr01,Lucas Erceg,668674,erceglu01,Shintaro Fujinami,660261,fujinsh01,Hogan Harris,663687,harriho03,Sam Long,669674,longsa01,Trevor May,543507,maytr01,Luis Medina,665622,medinlu02,Austin Pruitt,643493,pruitau01,JP Sears,676664,searsjp01,Freddy Tarnok,676206,tarnofr01,Sam Moll,594580,mollsa01,Angel Felipe,665734,felipan01,Brayan Bello,678394,bellobr01,Richard Bleier,542947,bleieri01,Kutter Crawford,676710,crawfku01,Joe Jacques,682175,jacqujo01,Kenley Jansen,445276,janseke01,Chris Murphy,669684,murphch01,James Paxton,572020,paxtoja01,Joely Rodríguez,570257,rodrijo06,Brandon Walter,687888,waltebr01,Josh Winckowski,670174,winckjo01,Nick Pivetta,601713,pivetni01,Chris Martin,455119,martich02,Sam Moll,594580,mollsa01,Angel Felipe,665734,felipan01,Nick Pivetta,601713,pivetni01,Chris Martin,455119,martich02,8.5
