game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-10-03,632237,7,3,10,Brandon Marsh,669016,marshbr02,Luis Rengifo,650859,rengilu01,Jack Mayfield,608686,mayfija01,Kurt Suzuki,435559,suzukku01,Jared Walsh,665120,walshja01,Phil Gosselin,594838,gosseph01,Shohei Ohtani,660271,ohtansh01,David Fletcher,664058,fletcda02,Juan Lagares,501571,lagarju01,Luis Torrens,620443,torrelu01,Donovan Walton,622268,waltodo01,Mitch Haniger,571745,hanigmi01,J.P. Crawford,641487,crawfjp01,Jake Fraley,641584,fraleja01,Cal Raleigh,663728,raleica01,Abraham Toro,647351,toroab01,Ty France,664034,francty01,Jarred Kelenic,672284,kelenja01,Detmers,672282,detmere01,"Ortega, O",661383,ortegol01,Selman,572125,selmasa01,Mayers,594577,mayermi01,Quijada,650671,quijajo01,"Ramos, A",573109,ramosaj01,"Iglesias, R",628452,iglesra01,Anderson,542881,anderty01,"Ramírez, Y",670990,ramiryo01,Misiewicz,664948,misiean01,"Swanson, E",657024,swanser01,"Muñoz, A",662253,munozan01,Doolittle,448281,doolise01,Sadler,594987,sadleca02,Steckenrider,608716,steckdr01
