game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
632677,2021-08-31,6,12,18,120,Washington Nationals,143,Philadelphia Phillies,27017,26995,Freddy Galvis,520471,galvifr01,Jean Segura,516416,segurje01,Bryce Harper,547180,harpebr03,Andrew McCutchen,457705,mccutan01,Jorge Bonifacio,593528,bonifjo01,Ronald Torreyes,591720,torrero01,Matt Vierling,663837,vierlma01,Rafael Marchán,665561,marchra01,Matt Moore,519043,moorema02,Lane Thomas,657041,thomala02,Carter Kieboom,666198,kieboca01,Juan Soto,665742,sotoju01,Josh Bell,605137,belljo02,Ryan Zimmerman,475582,zimmery01,Keibert Ruiz,660688,ruizke01,Luis García Jr.,671277,garcilu04,Adrián Sanchez,506703,sanchad01,Patrick Corbin,571578,corbipa01,Patrick Corbin,571578,corbipa01,Matt Moore,519043,moorema02,Paolo Espino,502179,espinpa01,Erick Fedde,607200,feddeer01,Josiah Gray,680686,grayjo03,Patrick Murphy,641907,murphpa02,Sean Nolin,543594,nolinse01,Austin Voth,608723,vothau01,Andrés Machado,600921,machaan02,Mason Thompson,666168,thompma02,Sam Clay,621348,claysa01,Kyle McGowin,641851,mcgowky01,Wander Suero,593833,suerowa01,Ryne Harper,607560,harpery01,Archie Bradley,605151,bradlar01,Connor Brogdon,641401,brogdco01,Kyle Gibson,502043,gibsoky01,JD Hammer,670456,hammejd01,Ian Kennedy,453178,kenneia01,Aaron Nola,605400,nolaaa01,Ranger Suárez,624133,suarera01,Zack Wheeler,554430,wheelza01,Bailey Falter,663559,falteba01,Sam Coonrod,656322,coonrsa01,José Alvarado,621237,alvarjo03,Héctor Neris,593576,nerishe01,Enyel De Los Santos,660853,delosen01,Andrés Machado,600921,machaan02,Mason Thompson,666168,thompma02,Sam Clay,621348,claysa01,Kyle McGowin,641851,mcgowky01,Wander Suero,593833,suerowa01,Ryne Harper,607560,harpery01,Bailey Falter,663559,falteba01,Sam Coonrod,656322,coonrsa01,José Alvarado,621237,alvarjo03,Héctor Neris,593576,nerishe01,Enyel De Los Santos,660853,delosen01,9.5
