game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
632543,2021-09-10,10,4,14,116,Detroit Tigers,139,Tampa Bay Rays,26999,27003,Manuel Margot,622534,margoma01,Wander Franco,677551,francwa01,Nelson Cruz,443558,cruzne02,Yandy Díaz,650490,diazya01,Brandon Lowe,664040,lowebr01,Jordan Luplow,656669,luplojo01,Austin Meadows,640457,meadoau01,Francisco Mejía,642336,mejiafr01,Kevin Kiermaier,595281,kiermke01,Akil Baddoo,668731,baddoak01,Jonathan Schoop,570731,schoojo01,Robbie Grossman,543257,grossro01,Miguel Cabrera,408234,cabremi01,Jeimer Candelario,600869,candeje01,Eric Haase,606992,haaseer01,Niko Goodrum,592348,goodrni01,Willi Castro,650489,castrwi01,Derek Hill,656537,hillde01,Tyler Alexander,641302,alexaty01,Michael Wacha,608379,wachami01,Drew Carlton,656290,carltdr01,Bryan Garcia,650530,garcibr01,Drew Hutchison,571800,hutchdr01,Matt Manning,666159,mannima02,Casey Mize,663554,mizeca01,Wily Peralta,503449,peralwi01,Tarik Skubal,669373,skubata01,Gregory Soto,642397,sotogr01,José Ureña,570632,urenajo01,Kyle Funkhouser,608335,funkhky01,Alex Lange,656638,langeal01,José Cisnero,542585,cisnejo01,Michael Fulmer,605242,fulmemi01,Derek Holland,502706,hollade01,Chris Archer,502042,archech01,JT Chargois,608638,chargjt01,Dietrich Enns,608650,ennsdi01,Louis Head,545343,headlo01,Collin McHugh,543521,mchugco01,Luis Patiño,672715,patinlu01,Drew Rasmussen,656876,rasmudr01,David Robertson,502085,roberda08,Ryan Yarbrough,642232,yarbrry01,J.P. Feyereisen,656420,feyerjo01,Adam Conley,543045,conlead01,Pete Fairbanks,664126,fairbpe01,Andrew Kittredge,552640,kittran01,Shawn Armstrong,542888,armstsh01,Kyle Funkhouser,608335,funkhky01,Alex Lange,656638,langeal01,José Cisnero,542585,cisnejo01,Michael Fulmer,605242,fulmemi01,Derek Holland,502706,hollade01,J.P. Feyereisen,656420,feyerjo01,Adam Conley,543045,conlead01,Pete Fairbanks,664126,fairbpe01,Andrew Kittredge,552640,kittran01,Shawn Armstrong,542888,armstsh01,9.0
