game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,over_under_runline
663442,2022-06-21,11,12,23,108,Los Angeles Angels,118,Kansas City Royals,26998,27006,Whit Merrifield,593160,merriwh01,Andrew Benintendi,643217,beninan01,Bobby Witt Jr.,677951,wittbo02,Salvador Perez,521692,perezsa02,MJ Melendez,669004,melenmj01,Hunter Dozier,641531,doziehu01,Carlos Santana,467793,santaca01,Michael A. Taylor,572191,taylomi02,Emmanuel Rivera,656896,riverem01,Taylor Ward,621493,wardta01,Mike Trout,545361,troutmi01,Shohei Ohtani,660271,ohtansh01,Jared Walsh,665120,walshja01,Luis Rengifo,650859,rengilu01,Max Stassi,545358,stassma01,Matt Duffy,622110,duffyma01,Brandon Marsh,669016,marshbr02,Andrew Velazquez,623205,velazan01,Reid Detmers,672282,detmere01,Jonathan Heasley,669169,heasljo01,Jaime Barria,642545,barrija01,Janson Junk,676083,junkja01,Michael Lorenzen,547179,lorenmi01,Patrick Sandoval,663776,sandopa02,Noah Syndergaard,592789,syndeno01,Ryan Tepera,572193,teperry01,Andrew Wantz,681806,wantzan01,Archie Bradley,605151,bradlar01,Aaron Loup,571901,loupaa01,Jimmy Herget,623474,hergeji01,Raisel Iglesias,628452,iglesra01,José Quijada,650671,quijajo01,Kris Bubic,663460,bubickr01,Brad Keller,641745,kellebr01,Daniel Lynch IV,663738,lynchda02,Brady Singer,663903,singebr01,Jose Cuas,621016,cuasjo01,Amir Garrett,607237,garream01,Josh Staumont,622251,staumjo01,Gabe Speier,642100,speiega01,Taylor Clarke,664199,clarkta01,Scott Barlow,605130,barlosc01,Dylan Coleman,669395,colemdy01,Daniel Mengden,596043,mengdda01,Andrew Wantz,681806,wantzan01,Archie Bradley,605151,bradlar01,Aaron Loup,571901,loupaa01,Jimmy Herget,623474,hergeji01,Raisel Iglesias,628452,iglesra01,José Quijada,650671,quijajo01,Jose Cuas,621016,cuasjo01,Amir Garrett,607237,garream01,Josh Staumont,622251,staumjo01,Gabe Speier,642100,speiega01,Taylor Clarke,664199,clarkta01,Scott Barlow,605130,barlosc01,Dylan Coleman,669395,colemdy01,Daniel Mengden,596043,mengdda01,9.5
