game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
719164,2023-03-11,2,12,14,158,Milwaukee Brewers,118,Kansas City Royals,27012,27006,Kyle Isbel,664728,isbelky01,Nate Eaton,681987,eatonna01,Matt Beaty,607461,beatyma01,Johan Camargo,622666,camarjo01,Nick Pratto,668472,prattni01,Matt Duffy,622110,duffyma01,Samad Taylor,669392,taylosa04,Tyler Gentry,694355,unknown,Christian Yelich,592885,yelicch01,Mike Brosseau,670712,brossmi01,Jesse Winker,608385,winkeje01,Keston Hiura,669374,hiurake01,Victor Caratini,605170,caratvi01,Owen Miller,680911,milleow01,Tyler Naquin,571980,naquity01,Eddy Alvarez,657193,alvared01,Eric Lauer,641778,lauerer01,Kris Bubic,663460,bubickr01,Victor Castaneda,674810,unknown,J.C. Mejía,650496,mejiaje02,Alex Claudio,592222,claudal01,Thyago Vieira,600986,vieirth01,Lucas Erceg,668674,erceglu01,Matt Bush,456713,bushma01,Abner Uribe,682842,uribeab01,Harold Chirino,666785,unknown,Luis Contreras,664351,unknown,Aroldis Chapman,547973,chapmar01,Jonathan Heasley,669169,heasljo01,Nick Wittgren,621295,wittgni01,Collin Snider,676092,snideco01,Jacob Wallace,686608,unknown,unknown
