game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
633618,2021-06-18,1,0,1,120,Washington Nationals,121,New York Mets,27017,27014,Jonathan Villar,542340,villajo01,Francisco Lindor,596019,lindofr01,Dominic Smith,642086,smithdo02,Pete Alonso,624413,alonspe01,Billy McKinney,641856,mckinbi01,Luis Guillorme,641645,guilllu01,Tomás Nido,621512,nidoto01,Mason Williams,592863,willima10,Kyle Schwarber,656941,schwaky01,Trea Turner,607208,turnetr01,Juan Soto,665742,sotoju01,Ryan Zimmerman,475582,zimmery01,Yan Gomes,543228,gomesya01,Josh Harrison,543281,harrijo05,Jordy Mercer,474568,mercejo03,Victor Robles,645302,roblevi01,Erick Fedde,607200,feddeer01,Joey Lucchesi,664192,lucchjo01,Kyle Finnegan,640448,finneky01,Brad Hand,543272,handbr01,Miguel Castro,612434,castrmi01,Aaron Loup,571901,loupaa01,Seth Lugo,607625,lugose01,Edwin Díaz,621242,diazed04,9.0
