game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
716432,2023-09-26,3,2,5,143,Philadelphia Phillies,134,Pittsburgh Pirates,26995,27013,Ji Hwan Bae,678225,baeji01,Bryan Reynolds,668804,reynobr01,Ke'Bryan Hayes,663647,hayeske01,Jack Suwinski,669261,suwinja01,Jared Triolo,669707,triolja01,Joshua Palacios,641943,palacjo01,Endy Rodríguez,682848,rodrien01,Henry Davis,680779,davishe01,Liover Peguero,678894,pegueli01,Kyle Schwarber,656941,schwaky01,Trea Turner,607208,turnetr01,Bryce Harper,547180,harpebr03,Alec Bohm,664761,bohmal01,Bryson Stott,681082,stottbr01,J.T. Realmuto,592663,realmjt01,Nick Castellanos,592206,casteni01,Brandon Marsh,669016,marshbr02,Johan Rojas,679032,rojasjo03,Aaron Nola,605400,nolaaa01,Mitch Keller,656605,kellemi03,Dylan Covey,592229,coveydy01,Seranthony Domínguez,622554,dominse01,Orion Kerkering,689147,kerkeor01,Michael Lorenzen,547179,lorenmi01,Nick Nelson,656793,nelsoni01,Cristopher Sánchez,650911,sanchcr01,Gregory Soto,642397,sotogr01,Ranger Suárez,624133,suarera01,Taijuan Walker,592836,walketa01,Zack Wheeler,554430,wheelza01,Matt Strahm,621381,strahma01,Craig Kimbrel,518886,kimbrcr01,José Alvarado,621237,alvarjo03,Jeff Hoffman,656546,hoffmje02,Osvaldo Bido,674370,bidoos01,Jose Hernandez,669796,hernajo03,Andre Jackson,656578,jacksan01,Kyle Nicolas,693312,nicolky01,Luis L. Ortiz,682847,ortizlu03,Johan Oviedo,670912,oviedjo01,Quinn Priester,682990,priesqu01,Colin Selby,681882,selbyco01,Hunter Stratton,676702,strathu01,Dauri Moreta,664294,moretda01,Ryan Borucki,621366,borucry01,Carmen Mlodzinski,669387,mlodzca01,David Bednar,670280,bednada01,Matt Strahm,621381,strahma01,Craig Kimbrel,518886,kimbrcr01,José Alvarado,621237,alvarjo03,Jeff Hoffman,656546,hoffmje02,Dauri Moreta,664294,moretda01,Ryan Borucki,621366,borucry01,Carmen Mlodzinski,669387,mlodzca01,David Bednar,670280,bednada01,7.5
